,Fecha,Número de vistas de página,Usuarios nuevos,Sesiones,mobile Número de vistas de página,mobile Usuarios nuevos,mobile Sesiones,desktop Número de vistas de página,desktop Usuarios nuevos,desktop Sesiones,tablet Número de vistas de página,tablet Usuarios nuevos,tablet Usuarios,tablet Número de sesiones por usuario,tablet Sesiones
1221,29 dic 2021,9,7,8,7,5,6,2,2,2,0.0,0.0,0.0,0.0,0.0
1222,30 dic 2021,5,3,3,4,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0
1223,31 dic 2021,4,4,4,1,1,1,3,3,3,0.0,0.0,0.0,0.0,0.0
1224,1 ene 2022,6,5,6,1,1,1,5,4,5,0.0,0.0,0.0,0.0,0.0
1225,2 ene 2022,4,4,4,1,1,1,2,2,2,1.0,1.0,0.0,0.0,1.0
1226,3 ene 2022,3,3,3,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0
1227,4 ene 2022,12,8,9,5,4,5,7,4,4,0.0,0.0,0.0,0.0,0.0
1228,5 ene 2022,10,3,4,9,2,3,1,1,1,0.0,0.0,0.0,0.0,0.0
1229,6 ene 2022,9,8,9,4,3,4,5,5,5,0.0,0.0,0.0,0.0,0.0
1230,7 ene 2022,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
1231,8 ene 2022,4,4,4,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0
1232,9 ene 2022,26,12,14,19,6,7,7,6,7,0.0,0.0,0.0,0.0,0.0
1233,10 ene 2022,9,6,7,3,1,2,6,5,5,0.0,0.0,0.0,0.0,0.0
1234,11 ene 2022,4,4,4,1,1,1,3,3,3,0.0,0.0,0.0,0.0,0.0
1235,12 ene 2022,7,5,5,4,3,3,3,2,2,0.0,0.0,0.0,0.0,0.0
1236,13 ene 2022,6,5,5,3,2,2,3,3,3,0.0,0.0,0.0,0.0,0.0
1237,14 ene 2022,4,3,3,1,1,1,3,2,2,0.0,0.0,0.0,0.0,0.0
1238,15 ene 2022,5,2,3,1,1,1,4,1,2,0.0,0.0,0.0,0.0,0.0
1239,16 ene 2022,6,6,6,1,1,1,5,5,5,0.0,0.0,0.0,0.0,0.0
1240,17 ene 2022,18,11,11,1,1,1,17,10,10,0.0,0.0,0.0,0.0,0.0
1241,18 ene 2022,3,3,3,0,0,0,3,3,3,0.0,0.0,0.0,0.0,0.0
1242,19 ene 2022,7,7,7,2,2,2,5,5,5,0.0,0.0,0.0,0.0,0.0
1243,20 ene 2022,10,6,8,3,3,3,7,3,5,0.0,0.0,0.0,0.0,0.0
1244,21 ene 2022,12,3,5,1,1,1,11,2,4,0.0,0.0,0.0,0.0,0.0
1245,22 ene 2022,2,1,2,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0.0
1246,23 ene 2022,5,5,5,3,3,3,2,2,2,0.0,0.0,0.0,0.0,0.0
1247,24 ene 2022,2,2,2,0,0,0,2,2,2,0.0,0.0,0.0,0.0,0.0
1248,25 ene 2022,10,5,6,1,1,1,9,4,5,0.0,0.0,0.0,0.0,0.0
1249,26 ene 2022,11,8,8,2,2,2,9,6,6,0.0,0.0,0.0,0.0,0.0
1250,27 ene 2022,3,3,3,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0
1251,28 ene 2022,2,1,2,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0.0
1252,29 ene 2022,4,2,4,3,2,3,1,0,1,0.0,0.0,0.0,0.0,0.0
1253,30 ene 2022,9,5,7,4,3,4,2,1,2,3.0,1.0,0.0,0.0,1.0
1254,31 ene 2022,4,3,3,4,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0
1255,1 feb 2022,10,7,10,4,1,4,6,6,6,0.0,0.0,0.0,0.0,0.0
1256,2 feb 2022,15,10,12,11,7,8,4,3,4,0.0,0.0,0.0,0.0,0.0
1257,3 feb 2022,5,3,3,2,2,2,0,0,0,3.0,1.0,0.0,0.0,1.0
1258,4 feb 2022,3,3,3,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0
1259,5 feb 2022,7,6,7,6,5,6,1,1,1,0.0,0.0,0.0,0.0,0.0
1260,6 feb 2022,4,3,4,2,2,2,2,1,2,0.0,0.0,0.0,0.0,0.0
1261,7 feb 2022,14,9,9,6,6,6,7,2,2,1.0,1.0,0.0,0.0,1.0
1262,8 feb 2022,12,3,6,0,0,0,12,3,6,0.0,0.0,0.0,0.0,0.0
1263,9 feb 2022,5,5,5,1,1,1,4,4,4,0.0,0.0,0.0,0.0,0.0
1264,10 feb 2022,19,13,15,7,6,6,12,7,9,0.0,0.0,0.0,0.0,0.0
1265,11 feb 2022,13,9,11,8,4,6,5,5,5,0.0,0.0,0.0,0.0,0.0
1266,12 feb 2022,4,1,2,0,0,0,4,1,2,0.0,0.0,0.0,0.0,0.0
1267,13 feb 2022,3,3,3,3,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0
1268,14 feb 2022,18,12,12,8,5,5,10,7,7,0.0,0.0,0.0,0.0,0.0
1269,15 feb 2022,16,11,13,9,4,6,7,7,7,0.0,0.0,0.0,0.0,0.0
1270,16 feb 2022,12,8,9,5,5,5,7,3,4,0.0,0.0,0.0,0.0,0.0
1271,17 feb 2022,10,6,7,4,2,2,6,4,5,0.0,0.0,0.0,0.0,0.0
1272,18 feb 2022,4,4,4,1,1,1,3,3,3,0.0,0.0,0.0,0.0,0.0
1273,19 feb 2022,7,6,6,2,2,2,5,4,4,0.0,0.0,0.0,0.0,0.0
1274,20 feb 2022,4,3,3,1,1,1,3,2,2,0.0,0.0,0.0,0.0,0.0
1275,21 feb 2022,18,8,10,12,5,5,6,3,5,0.0,0.0,0.0,0.0,0.0
1276,22 feb 2022,11,4,9,2,2,2,9,2,7,0.0,0.0,0.0,0.0,0.0
1277,23 feb 2022,13,8,9,3,3,3,10,5,6,0.0,0.0,0.0,0.0,0.0
1278,24 feb 2022,7,5,6,1,1,1,6,4,5,0.0,0.0,0.0,0.0,0.0
1279,25 feb 2022,8,5,7,5,3,4,3,2,3,0.0,0.0,0.0,0.0,0.0
1280,26 feb 2022,3,2,3,2,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0
1281,27 feb 2022,3,3,3,0,0,0,3,3,3,0.0,0.0,0.0,0.0,0.0
1282,28 feb 2022,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1283,1 mar 2022,2,1,2,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
1284,2 mar 2022,4,3,3,2,2,2,2,1,1,0.0,0.0,0.0,0.0,0.0
1285,3 mar 2022,12,9,9,2,2,2,10,7,7,0.0,0.0,0.0,0.0,0.0
1286,4 mar 2022,9,8,8,5,4,4,4,4,4,0.0,0.0,0.0,0.0,0.0
1287,5 mar 2022,10,4,7,5,3,4,5,1,3,0.0,0.0,0.0,0.0,0.0
1288,6 mar 2022,11,7,8,9,5,6,2,2,2,0.0,0.0,0.0,0.0,0.0
1289,7 mar 2022,8,3,6,1,0,1,7,3,5,0.0,0.0,0.0,0.0,0.0
1290,8 mar 2022,14,6,6,1,1,1,13,5,5,0.0,0.0,0.0,0.0,0.0
1291,9 mar 2022,23,14,14,8,6,6,15,8,8,0.0,0.0,0.0,0.0,0.0
1292,10 mar 2022,61,24,33,28,7,11,33,17,22,0.0,0.0,0.0,0.0,0.0
1293,11 mar 2022,29,12,16,23,8,10,6,4,6,0.0,0.0,0.0,0.0,0.0
1294,12 mar 2022,34,16,19,21,10,12,13,6,7,0.0,0.0,0.0,0.0,0.0
1295,13 mar 2022,6,6,6,4,4,4,2,2,2,0.0,0.0,0.0,0.0,0.0
1296,14 mar 2022,45,24,30,33,17,20,12,7,10,0.0,0.0,0.0,0.0,0.0
1297,15 mar 2022,38,12,15,21,7,9,17,5,6,0.0,0.0,0.0,0.0,0.0
1298,16 mar 2022,20,12,15,5,3,5,15,9,10,0.0,0.0,0.0,0.0,0.0
1299,17 mar 2022,54,18,27,9,9,9,45,9,18,0.0,0.0,0.0,0.0,0.0
1300,18 mar 2022,16,7,11,6,3,4,10,4,7,0.0,0.0,0.0,0.0,0.0
1301,19 mar 2022,29,16,19,16,10,10,13,6,9,0.0,0.0,0.0,0.0,0.0
1302,20 mar 2022,14,8,8,12,6,6,2,2,2,0.0,0.0,0.0,0.0,0.0
1303,21 mar 2022,38,17,24,18,9,12,20,8,12,0.0,0.0,0.0,0.0,0.0
1304,22 mar 2022,57,27,35,29,13,18,28,14,17,0.0,0.0,0.0,0.0,0.0
1305,23 mar 2022,30,16,21,9,6,6,21,10,15,0.0,0.0,0.0,0.0,0.0
1306,24 mar 2022,67,28,28,50,22,22,17,6,6,0.0,0.0,0.0,0.0,0.0
1307,25 mar 2022,11,7,9,2,2,2,9,5,7,0.0,0.0,0.0,0.0,0.0
1308,26 mar 2022,25,13,15,17,9,10,8,4,5,0.0,0.0,0.0,0.0,0.0
1309,27 mar 2022,22,10,12,9,6,7,6,3,4,7.0,1.0,0.0,0.0,1.0
1310,28 mar 2022,13,9,11,6,5,5,7,4,6,0.0,0.0,0.0,0.0,0.0
1311,29 mar 2022,33,20,25,15,10,11,18,10,14,0.0,0.0,0.0,0.0,0.0
1312,30 mar 2022,44,18,28,31,12,17,13,6,11,0.0,0.0,0.0,0.0,0.0
1313,31 mar 2022,30,16,20,21,10,11,9,6,9,0.0,0.0,0.0,0.0,0.0
1314,1 abr 2022,22,8,15,7,3,5,15,5,10,0.0,0.0,0.0,0.0,0.0
1315,2 abr 2022,15,7,10,13,5,8,2,2,2,0.0,0.0,0.0,0.0,0.0
1316,3 abr 2022,18,8,9,7,3,3,9,4,5,2.0,1.0,0.0,0.0,1.0
1317,4 abr 2022,31,12,18,16,5,8,15,7,10,0.0,0.0,0.0,0.0,0.0
1318,5 abr 2022,48,20,33,35,10,21,13,10,12,0.0,0.0,0.0,0.0,0.0
