Fecha,Agrupación de canales predeterminada,Número de vistas de página
12 jun 2022,Organic Search,24
12 jun 2022,Direct,5
12 jun 2022,Referral,1
13 jun 2022,Organic Search,15
13 jun 2022,Social,2
13 jun 2022,Direct,23
14 jun 2022,Organic Search,22
14 jun 2022,Direct,12
14 jun 2022,Social,9
14 jun 2022,Referral,1
15 jun 2022,Direct,23
15 jun 2022,Social,2
15 jun 2022,Organic Search,10
16 jun 2022,Organic Search,11
16 jun 2022,Direct,22
16 jun 2022,Social,13
17 jun 2022,Organic Search,20
17 jun 2022,Direct,9
17 jun 2022,Social,2
18 jun 2022,Direct,9
18 jun 2022,Organic Search,5
19 jun 2022,Direct,2
19 jun 2022,Organic Search,10
20 jun 2022,Organic Search,7
20 jun 2022,Direct,1
21 jun 2022,Organic Search,9
21 jun 2022,Social,17
21 jun 2022,Direct,41
22 jun 2022,Direct,11
22 jun 2022,Organic Search,10
22 jun 2022,Social,4
23 jun 2022,Direct,30
23 jun 2022,Social,4
23 jun 2022,Organic Search,20
24 jun 2022,Direct,12
24 jun 2022,Organic Search,9
25 jun 2022,Organic Search,9
25 jun 2022,Direct,22
25 jun 2022,Social,1
26 jun 2022,Direct,3
26 jun 2022,Organic Search,3
26 jun 2022,Referral,2
27 jun 2022,Organic Search,6
27 jun 2022,Direct,4
28 jun 2022,Organic Search,19
28 jun 2022,Direct,30
28 jun 2022,Social,10
29 jun 2022,Organic Search,17
29 jun 2022,Social,4
29 jun 2022,Direct,4
30 jun 2022,Referral,1
30 jun 2022,Direct,56
30 jun 2022,Social,18
30 jun 2022,Organic Search,17
1 jul 2022,Organic Search,11
1 jul 2022,Referral,1
1 jul 2022,Social,1
1 jul 2022,Direct,14
2 jul 2022,Direct,16
2 jul 2022,Organic Search,10
3 jul 2022,Direct,12
3 jul 2022,Referral,1
3 jul 2022,Organic Search,8
4 jul 2022,Direct,110
4 jul 2022,Organic Search,36
5 jul 2022,Organic Search,18
5 jul 2022,Direct,4
6 jul 2022,Social,1
6 jul 2022,Direct,7
6 jul 2022,Organic Search,5
7 jul 2022,Direct,67
7 jul 2022,Social,8
7 jul 2022,Organic Search,35
8 jul 2022,Direct,6
8 jul 2022,Organic Search,20
9 jul 2022,Organic Search,2
9 jul 2022,Direct,3
10 jul 2022,Direct,1
10 jul 2022,Organic Search,6
11 jul 2022,Organic Search,1
12 jul 2022,Organic Search,9
12 jul 2022,Direct,9
13 jul 2022,Direct,10
13 jul 2022,Organic Search,5
14 jul 2022,Organic Search,1
14 jul 2022,Direct,4
15 jul 2022,Organic Search,1
15 jul 2022,Direct,2
16 jul 2022,Organic Search,1
16 jul 2022,Direct,3
17 jul 2022,Organic Search,7
17 jul 2022,Direct,3
18 jul 2022,Organic Search,8
18 jul 2022,Direct,8
19 jul 2022,Organic Search,6
19 jul 2022,Direct,1
20 jul 2022,Organic Search,5
20 jul 2022,Direct,9
21 jul 2022,Direct,4
21 jul 2022,Organic Search,3
22 jul 2022,Social,1
22 jul 2022,Direct,4
22 jul 2022,Organic Search,8
23 jul 2022,Organic Search,6
23 jul 2022,Direct,10
24 jul 2022,Social,2
24 jul 2022,Direct,1
25 jul 2022,Organic Search,10
25 jul 2022,Direct,2
26 jul 2022,Direct,2
26 jul 2022,Referral,1
27 jul 2022,Organic Search,11
27 jul 2022,Direct,2
27 jul 2022,Social,4
28 jul 2022,Social,34
28 jul 2022,Organic Search,9
28 jul 2022,Direct,7
29 jul 2022,Organic Search,4
29 jul 2022,Social,1
29 jul 2022,Direct,4
29 jul 2022,Referral,1
30 jul 2022,Organic Search,1
30 jul 2022,Direct,2
30 jul 2022,Referral,2
31 jul 2022,Direct,2
31 jul 2022,Organic Search,2
1 ago 2022,Direct,7
1 ago 2022,Referral,1
1 ago 2022,Social,12
1 ago 2022,Organic Search,15
2 ago 2022,Social,7
2 ago 2022,Organic Search,25
2 ago 2022,Direct,4
3 ago 2022,Organic Search,41
3 ago 2022,Social,14
3 ago 2022,Direct,12
4 ago 2022,Organic Search,20
4 ago 2022,Social,3
4 ago 2022,Direct,17
5 ago 2022,Organic Search,11
5 ago 2022,Referral,1
5 ago 2022,Social,2
5 ago 2022,Direct,5
6 ago 2022,Organic Search,1
6 ago 2022,Social,1
6 ago 2022,Direct,7
7 ago 2022,Organic Search,2
7 ago 2022,Direct,5
8 ago 2022,Social,20
8 ago 2022,Direct,30
8 ago 2022,Organic Search,29
9 ago 2022,Organic Search,41
9 ago 2022,Direct,13
9 ago 2022,Social,4
10 ago 2022,Social,11
10 ago 2022,Organic Search,5
10 ago 2022,Direct,80
11 ago 2022,Social,11
11 ago 2022,Organic Search,22
11 ago 2022,Direct,17
12 ago 2022,Organic Search,16
12 ago 2022,Social,5
12 ago 2022,Direct,13
13 ago 2022,Direct,4
13 ago 2022,Organic Search,2
14 ago 2022,Direct,1
14 ago 2022,Organic Search,3
15 ago 2022,Referral,1
15 ago 2022,Direct,3
15 ago 2022,Organic Search,9
16 ago 2022,Social,11
16 ago 2022,Direct,45
16 ago 2022,Organic Search,38
17 ago 2022,Social,4
17 ago 2022,Direct,11
17 ago 2022,Organic Search,18
18 ago 2022,Organic Search,8
18 ago 2022,Direct,21
18 ago 2022,Social,8
19 ago 2022,Organic Search,10
19 ago 2022,Direct,8
19 ago 2022,Social,6
20 ago 2022,Direct,6
20 ago 2022,Organic Search,7
20 ago 2022,Social,1
21 ago 2022,Direct,2
21 ago 2022,Referral,1
21 ago 2022,Organic Search,3
22 ago 2022,Referral,1
22 ago 2022,Direct,1
22 ago 2022,Organic Search,17
22 ago 2022,Social,1
23 ago 2022,Social,3
23 ago 2022,Direct,8
23 ago 2022,Organic Search,3
24 ago 2022,Organic Search,21
24 ago 2022,Social,1
24 ago 2022,Direct,87
25 ago 2022,Social,8
25 ago 2022,Direct,12
25 ago 2022,Organic Search,25
25 ago 2022,Referral,1
26 ago 2022,Organic Search,15
26 ago 2022,Referral,1
26 ago 2022,Social,3
26 ago 2022,Direct,9
27 ago 2022,Social,3
27 ago 2022,Direct,4
27 ago 2022,Organic Search,22
28 ago 2022,Social,1
28 ago 2022,Direct,19
28 ago 2022,Organic Search,5
29 ago 2022,Social,2
29 ago 2022,Referral,1
29 ago 2022,Organic Search,18
29 ago 2022,Direct,28
30 ago 2022,Social,1
30 ago 2022,Organic Search,22
30 ago 2022,Direct,73
31 ago 2022,Organic Search,18
31 ago 2022,Direct,3
1 sept 2022,Direct,11
1 sept 2022,Organic Search,2
1 sept 2022,Social,5
2 sept 2022,Organic Search,5
2 sept 2022,Social,19
2 sept 2022,Direct,9
3 sept 2022,Direct,15
3 sept 2022,Organic Search,7
3 sept 2022,Social,3
4 sept 2022,Social,3
4 sept 2022,Direct,4
5 sept 2022,Direct,8
5 sept 2022,Social,12
5 sept 2022,Organic Search,7
6 sept 2022,Social,22
6 sept 2022,Organic Search,9
6 sept 2022,Direct,15
7 sept 2022,Social,8
7 sept 2022,Direct,27
7 sept 2022,Organic Search,10
8 sept 2022,Organic Search,53
8 sept 2022,Social,4
8 sept 2022,Direct,15
9 sept 2022,Direct,12
9 sept 2022,Organic Search,8
9 sept 2022,Social,6
10 sept 2022,Direct,12
10 sept 2022,Organic Search,10
10 sept 2022,Social,12
11 sept 2022,Referral,1
11 sept 2022,Social,1
11 sept 2022,Direct,3
11 sept 2022,Organic Search,3
12 sept 2022,Direct,5
12 sept 2022,Social,2
12 sept 2022,Organic Search,5
13 sept 2022,Organic Search,26
13 sept 2022,Social,4
13 sept 2022,Direct,8
13 sept 2022,Referral,1
14 sept 2022,Social,3
14 sept 2022,Referral,2
14 sept 2022,Organic Search,13
14 sept 2022,Direct,2
15 sept 2022,Direct,50
15 sept 2022,Social,3
15 sept 2022,Organic Search,19
16 sept 2022,Organic Search,8
16 sept 2022,Direct,9
16 sept 2022,Social,5
17 sept 2022,Direct,7
17 sept 2022,Referral,1
17 sept 2022,Organic Search,10
18 sept 2022,Direct,5
19 sept 2022,Social,5
19 sept 2022,Referral,1
19 sept 2022,Organic Search,13
19 sept 2022,Direct,15
20 sept 2022,Social,9
20 sept 2022,Organic Search,5
20 sept 2022,Direct,20
20 sept 2022,Referral,3
21 sept 2022,Organic Search,3
21 sept 2022,Direct,55
22 sept 2022,Direct,5
22 sept 2022,Organic Search,3
23 sept 2022,Social,2
23 sept 2022,Organic Search,1
23 sept 2022,Direct,3
24 sept 2022,Organic Search,1
24 sept 2022,Direct,3
25 sept 2022,Social,9
25 sept 2022,Direct,6
25 sept 2022,Organic Search,1
25 sept 2022,Referral,1
26 sept 2022,Social,6
26 sept 2022,Organic Search,29
26 sept 2022,Direct,9
26 sept 2022,Referral,1
27 sept 2022,Social,1
27 sept 2022,Direct,12
27 sept 2022,Organic Search,2
28 sept 2022,Organic Search,36
28 sept 2022,Direct,26
28 sept 2022,Social,2
29 sept 2022,Direct,21
29 sept 2022,Social,12
29 sept 2022,Organic Search,21
30 sept 2022,Organic Search,25
30 sept 2022,Social,6
30 sept 2022,Direct,10
1 oct 2022,Direct,3
1 oct 2022,Social,1
1 oct 2022,Organic Search,1
2 oct 2022,Direct,2
2 oct 2022,Organic Search,3
2 oct 2022,Social,3
3 oct 2022,Social,13
3 oct 2022,Direct,11
3 oct 2022,Organic Search,7
4 oct 2022,Organic Search,22
4 oct 2022,Direct,10
4 oct 2022,Social,1
5 oct 2022,Organic Search,16
5 oct 2022,Referral,1
5 oct 2022,Social,5
5 oct 2022,Direct,39
6 oct 2022,Organic Search,9
6 oct 2022,Direct,4
7 oct 2022,Organic Search,6
7 oct 2022,Direct,3
12 oct 2022,Organic Search,24
12 oct 2022,Social,6
12 oct 2022,Direct,26
13 oct 2022,Direct,18
13 oct 2022,Organic Search,14
13 oct 2022,Social,2
14 oct 2022,Social,3
14 oct 2022,Organic Search,5
14 oct 2022,Direct,7
15 oct 2022,Direct,14
15 oct 2022,Organic Search,2
16 oct 2022,Direct,5
16 oct 2022,Organic Search,4
17 oct 2022,Social,1
17 oct 2022,Organic Search,6
17 oct 2022,Direct,2
18 oct 2022,Social,8
18 oct 2022,Organic Search,10
18 oct 2022,Direct,4
19 oct 2022,Direct,35
19 oct 2022,Referral,1
19 oct 2022,Organic Search,16
19 oct 2022,Social,2
20 oct 2022,Direct,14
20 oct 2022,Organic Search,14
21 oct 2022,Direct,32
21 oct 2022,Organic Search,16
22 oct 2022,Direct,16
22 oct 2022,Organic Search,5
22 oct 2022,Social,1
23 oct 2022,Direct,3
23 oct 2022,Organic Search,6
24 oct 2022,Organic Search,16
24 oct 2022,Direct,7
25 oct 2022,Direct,15
25 oct 2022,Referral,1
25 oct 2022,Organic Search,13
25 oct 2022,Social,1
26 oct 2022,Social,1
26 oct 2022,Organic Search,23
26 oct 2022,Direct,16
27 oct 2022,Organic Search,14
27 oct 2022,Direct,12
28 oct 2022,Direct,6
28 oct 2022,Organic Search,13
29 oct 2022,Organic Search,4
29 oct 2022,Direct,3
29 oct 2022,Social,2
30 oct 2022,Direct,3
30 oct 2022,Organic Search,19
31 oct 2022,Direct,11
31 oct 2022,Organic Search,10
1 nov 2022,Direct,19
1 nov 2022,Organic Search,9
1 nov 2022,Referral,1
1 nov 2022,Social,1
2 nov 2022,Organic Search,12
2 nov 2022,Social,1
2 nov 2022,Direct,33
3 nov 2022,Direct,11
3 nov 2022,Organic Search,1
3 nov 2022,Social,2
4 nov 2022,Referral,1
4 nov 2022,Direct,6
4 nov 2022,Organic Search,3
5 nov 2022,Social,1
5 nov 2022,Direct,4
5 nov 2022,Organic Search,1
6 nov 2022,Organic Search,5
7 nov 2022,Direct,18
7 nov 2022,Organic Search,8
7 nov 2022,Social,4
8 nov 2022,Organic Search,4
8 nov 2022,Direct,9
8 nov 2022,Social,2
9 nov 2022,Direct,39
9 nov 2022,Organic Search,3
10 nov 2022,Organic Search,1
10 nov 2022,Direct,23
11 nov 2022,Referral,1
11 nov 2022,Organic Search,10
11 nov 2022,Direct,6
12 nov 2022,Direct,6
12 nov 2022,Organic Search,5
13 nov 2022,Direct,4
13 nov 2022,Social,1
13 nov 2022,Organic Search,1
14 nov 2022,Direct,9
14 nov 2022,Social,3
14 nov 2022,Referral,1
14 nov 2022,Organic Search,5
15 nov 2022,Direct,3
15 nov 2022,Organic Search,5
15 nov 2022,Social,8
15 nov 2022,Referral,2
16 nov 2022,Organic Search,15
16 nov 2022,Referral,1
16 nov 2022,Direct,3
16 nov 2022,Social,6
17 nov 2022,Organic Search,9
17 nov 2022,Direct,9
18 nov 2022,Organic Search,7
18 nov 2022,Direct,8
18 nov 2022,Social,11
19 nov 2022,Organic Search,3
19 nov 2022,Direct,25
20 nov 2022,Direct,3
20 nov 2022,Organic Search,10
21 nov 2022,Organic Search,5
21 nov 2022,Referral,1
21 nov 2022,Direct,6
22 nov 2022,Direct,5
22 nov 2022,Organic Search,4
22 nov 2022,Social,2
22 nov 2022,Referral,2
23 nov 2022,Organic Search,12
23 nov 2022,Social,2
23 nov 2022,Direct,58
24 nov 2022,Referral,1
24 nov 2022,Organic Search,5
24 nov 2022,Social,1
24 nov 2022,Direct,3
25 nov 2022,Direct,9
26 nov 2022,Direct,17
26 nov 2022,Organic Search,5
26 nov 2022,Referral,2
27 nov 2022,Direct,2
28 nov 2022,Direct,5
28 nov 2022,Organic Search,17
29 nov 2022,Organic Search,5
29 nov 2022,Direct,4
30 nov 2022,Direct,9
30 nov 2022,Organic Search,4
30 nov 2022,Referral,1
30 nov 2022,Social,4
1 dic 2022,Referral,1
1 dic 2022,Social,1
1 dic 2022,Direct,11
1 dic 2022,Organic Search,10
2 dic 2022,Direct,6
2 dic 2022,Organic Search,1
3 dic 2022,Referral,3
3 dic 2022,Direct,3
3 dic 2022,Organic Search,4
4 dic 2022,Direct,4
4 dic 2022,Referral,1
4 dic 2022,Organic Search,18
5 dic 2022,Referral,1
5 dic 2022,Organic Search,4
5 dic 2022,Direct,6
6 dic 2022,Organic Search,27
6 dic 2022,Direct,1
7 dic 2022,Social,2
7 dic 2022,Direct,7
7 dic 2022,Organic Search,14
8 dic 2022,Social,1
8 dic 2022,Direct,7
8 dic 2022,Organic Search,2
9 dic 2022,Referral,2
9 dic 2022,Organic Search,1
10 dic 2022,Direct,7
11 dic 2022,Organic Search,2
11 dic 2022,Direct,1
12 dic 2022,Organic Search,10
12 dic 2022,Social,1
12 dic 2022,Direct,5
13 dic 2022,Direct,3
13 dic 2022,Organic Search,2
13 dic 2022,Referral,1
14 dic 2022,Organic Search,3
14 dic 2022,Direct,3
15 dic 2022,Organic Search,3
15 dic 2022,Direct,7
15 dic 2022,Referral,1
16 dic 2022,Social,2
16 dic 2022,Organic Search,5
16 dic 2022,Direct,2
17 dic 2022,Organic Search,1
17 dic 2022,Direct,5
18 dic 2022,Direct,1
19 dic 2022,Organic Search,13
19 dic 2022,Direct,8
19 dic 2022,Referral,1
20 dic 2022,Organic Search,3
20 dic 2022,Direct,2
21 dic 2022,Organic Search,4
22 dic 2022,Direct,1
22 dic 2022,Organic Search,4
23 dic 2022,Organic Search,1
23 dic 2022,Direct,2
24 dic 2022,Direct,1
25 dic 2022,Direct,4
25 dic 2022,Organic Search,1
26 dic 2022,Direct,2
26 dic 2022,Organic Search,2
27 dic 2022,Organic Search,1
27 dic 2022,Direct,1
28 dic 2022,Organic Search,1
29 dic 2022,Organic Search,2
30 dic 2022,Direct,2
30 dic 2022,Referral,1
30 dic 2022,Organic Search,1
31 dic 2022,Referral,1
31 dic 2022,Organic Search,1
1 ene 2023,Organic Search,2
2 ene 2023,Organic Search,4
3 ene 2023,Direct,2
3 ene 2023,Organic Search,1
4 ene 2023,Organic Search,3
4 ene 2023,Direct,8
5 ene 2023,Direct,2
5 ene 2023,Organic Search,1
6 ene 2023,Organic Search,2
6 ene 2023,Direct,1
7 ene 2023,Direct,1
7 ene 2023,Referral,1
8 ene 2023,Direct,3
8 ene 2023,Referral,3
9 ene 2023,Direct,1
9 ene 2023,Organic Search,4
10 ene 2023,Organic Search,1
11 ene 2023,Organic Search,1
13 ene 2023,Organic Search,1
13 ene 2023,Direct,5
14 ene 2023,Direct,2
14 ene 2023,Referral,1
15 ene 2023,Organic Search,2
16 ene 2023,Referral,1
16 ene 2023,Organic Search,1
16 ene 2023,Social,2
17 ene 2023,Organic Search,2
18 ene 2023,Direct,1
18 ene 2023,Referral,1
18 ene 2023,Organic Search,2
19 ene 2023,Direct,2
20 ene 2023,Organic Search,2
20 ene 2023,Direct,1
21 ene 2023,Referral,1
21 ene 2023,Social,1
21 ene 2023,Organic Search,3
21 ene 2023,Direct,1
22 ene 2023,Referral,1
22 ene 2023,Organic Search,2
23 ene 2023,Organic Search,1
23 ene 2023,Direct,1
24 ene 2023,Direct,3
24 ene 2023,Organic Search,2
25 ene 2023,Direct,2
25 ene 2023,Organic Search,3
26 ene 2023,Organic Search,1
26 ene 2023,Social,2
26 ene 2023,Direct,2
27 ene 2023,Direct,6
27 ene 2023,Organic Search,1
28 ene 2023,Direct,2
29 ene 2023,Organic Search,1
29 ene 2023,Direct,1
30 ene 2023,Organic Search,5
30 ene 2023,Direct,4
31 ene 2023,Organic Search,1
31 ene 2023,Direct,11
1 feb 2023,Direct,1
2 feb 2023,Referral,2
2 feb 2023,Organic Search,3
2 feb 2023,Direct,3
3 feb 2023,Direct,8
3 feb 2023,Organic Search,5
4 feb 2023,Direct,2
4 feb 2023,Organic Search,3
5 feb 2023,Direct,1
6 feb 2023,Organic Search,8
6 feb 2023,Direct,3
7 feb 2023,Direct,14
7 feb 2023,Social,2
7 feb 2023,Organic Search,3
8 feb 2023,Direct,7
8 feb 2023,Organic Search,2
9 feb 2023,Organic Search,6
9 feb 2023,Direct,1
9 feb 2023,Social,1
10 feb 2023,Direct,6
10 feb 2023,Organic Search,1
11 feb 2023,Direct,4
12 feb 2023,Direct,3
12 feb 2023,Organic Search,6
13 feb 2023,Organic Search,10
14 feb 2023,Direct,50
14 feb 2023,Organic Search,13
15 feb 2023,Social,2
15 feb 2023,Organic Search,3
15 feb 2023,Direct,10
16 feb 2023,Direct,5
16 feb 2023,Referral,1
16 feb 2023,Organic Search,9
17 feb 2023,Organic Search,19
17 feb 2023,Social,3
17 feb 2023,Direct,7
18 feb 2023,Organic Search,1
19 feb 2023,Direct,1
20 feb 2023,Organic Search,2
20 feb 2023,Social,1
21 feb 2023,Organic Search,3
21 feb 2023,Direct,1
22 feb 2023,Social,1
22 feb 2023,Direct,11
23 feb 2023,Organic Search,4
23 feb 2023,Direct,8
23 feb 2023,Social,1
24 feb 2023,Organic Search,3
24 feb 2023,Direct,4
25 feb 2023,Organic Search,1
25 feb 2023,Referral,1
25 feb 2023,Direct,11
26 feb 2023,Direct,14
26 feb 2023,Organic Search,1
27 feb 2023,Direct,16
27 feb 2023,Social,1
27 feb 2023,Organic Search,13
28 feb 2023,Organic Search,19
28 feb 2023,Social,6
28 feb 2023,Direct,17
1 mar 2023,Organic Search,6
1 mar 2023,Social,14
1 mar 2023,Direct,23
2 mar 2023,Referral,1
2 mar 2023,Organic Search,10
2 mar 2023,Social,6
2 mar 2023,Direct,29
3 mar 2023,Social,16
3 mar 2023,Organic Search,18
3 mar 2023,Direct,20
4 mar 2023,Social,3
4 mar 2023,Organic Search,7
4 mar 2023,Direct,7
5 mar 2023,Direct,13
5 mar 2023,Organic Search,3
5 mar 2023,Social,1
6 mar 2023,Direct,17
6 mar 2023,Social,13
6 mar 2023,Referral,2
6 mar 2023,Organic Search,10
7 mar 2023,Social,11
7 mar 2023,Organic Search,11
7 mar 2023,Direct,8
8 mar 2023,Direct,5
8 mar 2023,Social,18
8 mar 2023,Organic Search,17
9 mar 2023,Organic Search,7
9 mar 2023,Direct,5
9 mar 2023,Social,7
10 mar 2023,Social,9
10 mar 2023,Organic Search,14
10 mar 2023,Direct,8
11 mar 2023,Social,1
11 mar 2023,Organic Search,8
11 mar 2023,Direct,3
12 mar 2023,Social,4
12 mar 2023,Direct,5
12 mar 2023,Organic Search,1
13 mar 2023,Social,7
13 mar 2023,Organic Search,11
13 mar 2023,Direct,5
14 mar 2023,Referral,1
14 mar 2023,Social,3
14 mar 2023,Organic Search,15
14 mar 2023,Direct,2
15 mar 2023,Direct,17
15 mar 2023,Organic Search,19
15 mar 2023,Social,19
16 mar 2023,Direct,20
16 mar 2023,Social,7
16 mar 2023,Organic Search,11
17 mar 2023,Organic Search,8
17 mar 2023,Direct,12
17 mar 2023,Referral,2
17 mar 2023,Social,6
18 mar 2023,Social,5
18 mar 2023,Direct,15
18 mar 2023,Organic Search,9
19 mar 2023,Direct,20
19 mar 2023,Organic Search,2
19 mar 2023,Social,2
20 mar 2023,Direct,8
20 mar 2023,Organic Search,29
20 mar 2023,Social,2
21 mar 2023,Organic Search,15
21 mar 2023,Direct,12
22 mar 2023,Social,1
22 mar 2023,Organic Search,16
22 mar 2023,Direct,7
23 mar 2023,Organic Search,10
23 mar 2023,Social,3
23 mar 2023,Direct,10
24 mar 2023,Organic Search,3
24 mar 2023,Direct,2
24 mar 2023,Social,1
25 mar 2023,Direct,6
25 mar 2023,Organic Search,4
25 mar 2023,Social,1
26 mar 2023,Social,2
26 mar 2023,Direct,10
26 mar 2023,Organic Search,3
27 mar 2023,Organic Search,2
27 mar 2023,Direct,6
27 mar 2023,Social,2
28 mar 2023,Organic Search,8
28 mar 2023,Referral,1
28 mar 2023,Social,4
28 mar 2023,Direct,8
29 mar 2023,Referral,1
29 mar 2023,Direct,19
29 mar 2023,Social,4
29 mar 2023,Organic Search,5
30 mar 2023,Organic Search,8
30 mar 2023,Social,2
30 mar 2023,Direct,10
31 mar 2023,Organic Search,6
31 mar 2023,Social,3
31 mar 2023,Direct,91
1 abr 2023,Organic Search,1
1 abr 2023,Social,4
1 abr 2023,Direct,20
2 abr 2023,Direct,8
2 abr 2023,Social,5
2 abr 2023,Organic Search,4
3 abr 2023,Social,11
3 abr 2023,Direct,8
3 abr 2023,Organic Search,10
4 abr 2023,Direct,19
4 abr 2023,Organic Search,5
4 abr 2023,Referral,4
4 abr 2023,Social,6
5 abr 2023,Direct,8
5 abr 2023,Organic Search,5
5 abr 2023,Social,1
6 abr 2023,Direct,4
6 abr 2023,Organic Search,8
7 abr 2023,Referral,1
7 abr 2023,Organic Search,3
7 abr 2023,Direct,6
8 abr 2023,Direct,8
8 abr 2023,Organic Search,6
9 abr 2023,Direct,12
9 abr 2023,Organic Search,8
10 abr 2023,Direct,2
10 abr 2023,Social,1
10 abr 2023,Organic Search,3
11 abr 2023,Social,1
11 abr 2023,Direct,3
11 abr 2023,Organic Search,2
12 abr 2023,Direct,18
12 abr 2023,Organic Search,41
12 abr 2023,Social,1
13 abr 2023,Organic Search,6
13 abr 2023,Direct,17
13 abr 2023,Social,14
14 abr 2023,Social,12
14 abr 2023,Direct,6
14 abr 2023,Organic Search,6
15 abr 2023,Direct,6
15 abr 2023,Referral,1
15 abr 2023,Organic Search,1
15 abr 2023,Social,2
16 abr 2023,Organic Search,5
16 abr 2023,Social,7
16 abr 2023,Direct,8
17 abr 2023,Organic Search,9
17 abr 2023,Direct,12
17 abr 2023,Social,6
17 abr 2023,Referral,1
18 abr 2023,Organic Search,15
18 abr 2023,Direct,2
18 abr 2023,Social,7
19 abr 2023,Direct,16
19 abr 2023,Organic Search,6
19 abr 2023,Social,3
20 abr 2023,Social,6
20 abr 2023,Organic Search,16
20 abr 2023,Direct,26
21 abr 2023,Direct,17
21 abr 2023,Social,6
21 abr 2023,Organic Search,5
22 abr 2023,Direct,24
22 abr 2023,Social,4
22 abr 2023,Organic Search,17
23 abr 2023,Organic Search,8
23 abr 2023,Direct,22
23 abr 2023,Social,24
24 abr 2023,Organic Search,15
24 abr 2023,Direct,8
24 abr 2023,Social,7
25 abr 2023,Direct,6
25 abr 2023,Social,2
25 abr 2023,Organic Search,5
26 abr 2023,Social,3
26 abr 2023,Direct,26
26 abr 2023,Organic Search,14
27 abr 2023,Social,11
27 abr 2023,Direct,67
27 abr 2023,Organic Search,20
28 abr 2023,Organic Search,9
28 abr 2023,Social,13
28 abr 2023,Direct,15
29 abr 2023,Organic Search,39
29 abr 2023,Social,5
29 abr 2023,Direct,4
30 abr 2023,Direct,6
30 abr 2023,Organic Search,28
30 abr 2023,Social,5
1 may 2023,Organic Search,13
1 may 2023,Direct,3
1 may 2023,Social,3
2 may 2023,Direct,26
2 may 2023,Organic Search,36
2 may 2023,Social,7
3 may 2023,Direct,39
3 may 2023,Organic Search,58
3 may 2023,Social,16
4 may 2023,Social,8
4 may 2023,Direct,39
4 may 2023,Organic Search,40
5 may 2023,Social,5
5 may 2023,Organic Search,36
5 may 2023,Direct,7
6 may 2023,Social,10
6 may 2023,Organic Search,54
6 may 2023,Direct,33
7 may 2023,Direct,20
7 may 2023,Referral,3
7 may 2023,Organic Search,12
7 may 2023,Social,3
8 may 2023,Direct,34
8 may 2023,Organic Search,27
8 may 2023,Social,15
8 may 2023,Referral,1
9 may 2023,Direct,28
9 may 2023,Organic Search,23
9 may 2023,Referral,1
9 may 2023,Social,4
10 may 2023,Direct,30
10 may 2023,Social,11
10 may 2023,Organic Search,38
11 may 2023,Social,13
11 may 2023,Direct,37
11 may 2023,Organic Search,36
12 may 2023,Organic Search,35
12 may 2023,Referral,4
12 may 2023,Direct,16
12 may 2023,Social,2
13 may 2023,Direct,14
13 may 2023,Social,24
13 may 2023,Organic Search,48
13 may 2023,Referral,14
14 may 2023,Social,7
14 may 2023,Referral,1
14 may 2023,Organic Search,20
14 may 2023,Direct,12
15 may 2023,Organic Search,23
15 may 2023,Social,4
15 may 2023,Direct,9
16 may 2023,Social,28
16 may 2023,Organic Search,43
16 may 2023,Referral,1
16 may 2023,Direct,33
17 may 2023,Direct,29
17 may 2023,Social,6
17 may 2023,Organic Search,34
18 may 2023,Organic Search,71
18 may 2023,Direct,36
18 may 2023,Social,1
19 may 2023,Social,11
19 may 2023,Organic Search,42
19 may 2023,Direct,18
20 may 2023,Referral,9
20 may 2023,Social,15
20 may 2023,Direct,70
20 may 2023,Organic Search,20
21 may 2023,Referral,1
21 may 2023,Organic Search,29
21 may 2023,Direct,8
22 may 2023,Referral,1
22 may 2023,Organic Search,24
22 may 2023,Direct,43
23 may 2023,Organic Search,27
23 may 2023,Referral,2
23 may 2023,Social,31
23 may 2023,Direct,19
24 may 2023,Social,5
24 may 2023,Organic Search,38
24 may 2023,Direct,20
25 may 2023,Direct,13
25 may 2023,Organic Search,18
25 may 2023,Social,10
26 may 2023,Organic Search,9
29 may 2023,Direct,27
29 may 2023,Organic Search,23
30 may 2023,Direct,28
30 may 2023,Social,8
30 may 2023,Organic Search,26
31 may 2023,Organic Search,25
31 may 2023,Direct,9
1 jun 2023,Organic Search,35
1 jun 2023,Social,2
1 jun 2023,Direct,44
