Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones
26 nov 2019,1414,446,658,1.0835866261398177,713
27 nov 2019,1774,479,740,1.1310810810810812,837
28 nov 2019,1395,482,699,1.128755364806867,789
29 nov 2019,1113,358,534,1.104868913857678,590
30 nov 2019,728,261,388,1.097938144329897,426
1 dic 2019,763,276,398,1.0954773869346734,436
2 dic 2019,2075,712,1071,1.1139122315592904,1193
3 dic 2019,1692,588,851,1.1081081081081081,943
4 dic 2019,1578,544,786,1.0916030534351144,858
5 dic 2019,1216,426,630,1.0857142857142856,684
6 dic 2019,1334,437,650,1.116923076923077,726
7 dic 2019,692,234,358,1.089385474860335,390
8 dic 2019,696,249,354,1.1016949152542372,390
9 dic 2019,1812,664,962,1.107068607068607,1065
10 dic 2019,2142,917,1298,1.0731895223420647,1393
11 dic 2019,1671,677,956,1.0836820083682008,1036
12 dic 2019,1835,638,943,1.0890774125132556,1027
13 dic 2019,1435,487,694,1.1152737752161384,774
14 dic 2019,646,240,362,1.1077348066298343,401
15 dic 2019,687,248,372,1.0725806451612903,399
16 dic 2019,1920,485,746,1.1863270777479893,885
17 dic 2019,1603,504,745,1.1543624161073827,860
18 dic 2019,1427,435,645,1.1410852713178294,736
19 dic 2019,1551,484,725,1.16,841
20 dic 2019,3195,1656,2095,1.0887828162291169,2281
21 dic 2019,1183,567,776,1.074742268041237,834
22 dic 2019,633,236,345,1.0956521739130434,378
23 dic 2019,644,282,381,1.110236220472441,423
24 dic 2019,279,117,175,1.12,196
25 dic 2019,293,131,173,1.092485549132948,189
26 dic 2019,733,268,354,1.115819209039548,395
27 dic 2019,537,217,300,1.07,321
28 dic 2019,414,135,201,1.0746268656716418,216
29 dic 2019,360,142,202,1.103960396039604,223
30 dic 2019,519,202,269,1.0743494423791822,289
31 dic 2019,258,115,139,1.1151079136690647,155
1 ene 2020,265,118,156,1.0576923076923077,165
2 ene 2020,671,266,358,1.1173184357541899,400
3 ene 2020,698,251,358,1.1256983240223464,403
4 ene 2020,505,186,269,1.100371747211896,296
5 ene 2020,437,161,244,1.0655737704918034,260
6 ene 2020,697,281,371,1.0943396226415094,406
7 ene 2020,762,309,417,1.0695443645083933,446
8 ene 2020,283,99,121,1.0826446280991735,131
9 ene 2020,134,54,58,1.1551724137931034,67
10 ene 2020,90,42,48,1.1041666666666667,53
11 ene 2020,73,28,34,1.1764705882352942,40
12 ene 2020,62,28,30,1.1,33
13 ene 2020,214,90,117,1.0256410256410255,120
14 ene 2020,711,260,354,1.0903954802259888,386
15 ene 2020,768,281,378,1.0793650793650793,408
16 ene 2020,742,244,361,1.0941828254847645,395
17 ene 2020,643,236,344,1.061046511627907,365
18 ene 2020,382,161,232,1.081896551724138,251
19 ene 2020,411,176,234,1.047008547008547,245
20 ene 2020,791,281,405,1.0888888888888888,441
21 ene 2020,783,276,393,1.083969465648855,426
22 ene 2020,728,275,377,1.090185676392573,411
23 ene 2020,725,253,358,1.0698324022346368,383
24 ene 2020,529,217,287,1.1045296167247387,317
25 ene 2020,480,218,284,1.0492957746478873,298
26 ene 2020,385,153,207,1.0628019323671498,220
27 ene 2020,935,333,466,1.0686695278969958,498
28 ene 2020,888,354,476,1.0903361344537814,519
29 ene 2020,895,306,448,1.0870535714285714,487
30 ene 2020,855,303,443,1.1196388261851016,496
31 ene 2020,674,302,399,1.06265664160401,424
1 feb 2020,696,217,327,1.0948012232415902,358
2 feb 2020,693,227,324,1.117283950617284,362
3 feb 2020,1660,444,684,1.1359649122807018,777
4 feb 2020,1844,510,779,1.1630295250320923,906
5 feb 2020,1462,458,722,1.149584487534626,830
6 feb 2020,1537,446,663,1.1613876319758674,770
7 feb 2020,1355,363,580,1.1362068965517242,659
8 feb 2020,997,262,406,1.1847290640394088,481
9 feb 2020,1515,315,533,1.2345215759849906,658
10 feb 2020,3388,843,1372,1.2033527696793003,1651
11 feb 2020,2955,842,1314,1.1727549467275495,1541
12 feb 2020,3285,1099,1640,1.1231707317073172,1842
13 feb 2020,2160,717,1084,1.1254612546125462,1220
14 feb 2020,1712,518,772,1.1191709844559585,864
15 feb 2020,970,316,476,1.1176470588235294,532
16 feb 2020,839,277,448,1.109375,497
17 feb 2020,2096,688,1029,1.1049562682215743,1137
18 feb 2020,1869,584,859,1.0966239813736904,942
19 feb 2020,1714,567,825,1.0993939393939394,907
20 feb 2020,1626,574,838,1.0918854415274464,915
21 feb 2020,1484,489,728,1.0796703296703296,786
22 feb 2020,592,273,383,1.0469973890339426,401
23 feb 2020,616,222,320,1.084375,347
24 feb 2020,757,288,413,1.082324455205811,447
25 feb 2020,1023,338,493,1.0872210953346857,536
26 feb 2020,1707,513,766,1.0953002610966058,839
27 feb 2020,1599,565,783,1.1047254150702426,865
28 feb 2020,1567,470,686,1.0801749271137027,741
29 feb 2020,650,238,346,1.0635838150289016,368
1 mar 2020,735,280,420,1.0523809523809524,442
2 mar 2020,1721,604,892,1.0986547085201794,980
3 mar 2020,1821,644,910,1.09010989010989,992
4 mar 2020,1477,562,808,1.1064356435643565,894
5 mar 2020,1415,482,690,1.1,759
6 mar 2020,1455,552,766,1.0822454308093994,829
7 mar 2020,664,279,395,1.0683544303797468,422
8 mar 2020,592,222,338,1.1124260355029585,376
9 mar 2020,1258,454,630,1.1174603174603175,704
10 mar 2020,1306,467,667,1.1469265367316341,765
11 mar 2020,1460,523,772,1.0867875647668395,839
12 mar 2020,2552,866,1285,1.1190661478599222,1438
13 mar 2020,1909,646,1033,1.1181026137463699,1155
14 mar 2020,669,281,437,1.05720823798627,462
15 mar 2020,705,266,373,1.0697050938337802,399
16 mar 2020,945,302,454,1.077092511013216,489
17 mar 2020,819,234,380,1.081578947368421,411
18 mar 2020,604,189,295,1.088135593220339,321
19 mar 2020,460,182,258,1.0852713178294573,280
20 mar 2020,438,152,221,1.0995475113122173,243
21 mar 2020,285,128,182,1.0714285714285714,195
22 mar 2020,286,117,166,1.0662650602409638,177
23 mar 2020,1301,694,924,1.0681818181818181,987
24 mar 2020,1216,473,726,1.121212121212121,814
25 mar 2020,1275,390,594,1.1026936026936027,655
26 mar 2020,1427,330,505,1.1267326732673266,569
27 mar 2020,1033,325,528,1.1325757575757576,598
28 mar 2020,573,196,283,1.0636042402826855,301
29 mar 2020,495,169,245,1.0857142857142856,266
30 mar 2020,1109,374,573,1.0767888307155322,617
31 mar 2020,1382,531,811,1.0739827373612825,871
1 abr 2020,848,327,496,1.060483870967742,526
2 abr 2020,796,252,347,1.080691642651297,375
3 abr 2020,783,248,374,1.1283422459893049,422
4 abr 2020,607,216,303,1.0627062706270627,322
5 abr 2020,699,225,329,1.1003039513677813,362
6 abr 2020,1024,333,480,1.15625,555
7 abr 2020,969,234,380,1.1473684210526316,436
8 abr 2020,879,353,525,1.1028571428571428,579
9 abr 2020,1484,545,850,1.076470588235294,915
10 abr 2020,793,297,448,1.0825892857142858,485
11 abr 2020,976,363,580,1.0913793103448275,633
12 abr 2020,507,171,267,1.0786516853932584,288
13 abr 2020,1462,661,953,1.0965372507869884,1045
14 abr 2020,1179,405,624,1.1217948717948718,700
15 abr 2020,748,259,360,1.0916666666666666,393
16 abr 2020,858,296,421,1.0902612826603326,459
17 abr 2020,2574,1310,1840,1.066304347826087,1962
18 abr 2020,929,378,574,1.0574912891986064,607
19 abr 2020,603,193,272,1.1213235294117647,305
20 abr 2020,845,281,419,1.0739856801909309,450
21 abr 2020,809,301,437,1.1098398169336385,485
22 abr 2020,959,289,430,1.1023255813953488,474
23 abr 2020,782,288,390,1.1,429
24 abr 2020,635,232,301,1.089700996677741,328
25 abr 2020,422,168,214,1.0514018691588785,225
26 abr 2020,601,178,228,1.105263157894737,252
27 abr 2020,949,269,343,1.1399416909620992,391
28 abr 2020,842,252,341,1.099706744868035,375
29 abr 2020,699,265,382,1.0654450261780104,407
30 abr 2020,677,233,321,1.118380062305296,359
1 may 2020,455,158,201,1.0696517412935322,215
2 may 2020,521,183,228,1.0526315789473684,240
3 may 2020,519,165,197,1.0913705583756346,215
4 may 2020,586,197,272,1.1213235294117647,305
5 may 2020,528,202,270,1.0925925925925926,295
6 may 2020,649,223,304,1.111842105263158,338
7 may 2020,647,242,308,1.0974025974025974,338
8 may 2020,809,348,456,1.0701754385964912,488
9 may 2020,482,210,259,1.0733590733590734,278
10 may 2020,484,190,248,1.0766129032258065,267
11 may 2020,836,265,379,1.108179419525066,420
12 may 2020,845,275,382,1.068062827225131,408
13 may 2020,1031,334,511,1.0841487279843445,554
14 may 2020,781,244,375,1.12,420
15 may 2020,608,252,357,1.0784313725490196,385
16 may 2020,439,168,221,1.0723981900452488,237
17 may 2020,404,168,206,1.0825242718446602,223
18 may 2020,712,268,345,1.1014492753623188,380
19 may 2020,1083,336,548,1.082116788321168,593
20 may 2020,220,105,140,1.0357142857142858,145
21 may 2020,5,0,2,1.5,3
22 may 2020,7,7,7,1,7
24 may 2020,1,1,1,1,1
25 may 2020,1,1,1,1,1
26 may 2020,6,2,3,1,3
27 may 2020,2,2,2,1,2
28 may 2020,1,0,1,1,1
1 jun 2020,2,2,2,1,2
3 jun 2020,5,0,1,1,1
4 jun 2020,13,0,2,1,2
5 jun 2020,1,1,1,1,1
8 jun 2020,2,0,1,1,1
9 jun 2020,1,1,1,1,1
10 jun 2020,9,0,2,2,4
11 jun 2020,2,0,1,1,1
14 jun 2020,1,1,1,1,1
16 jun 2020,8,0,1,1,1
17 jun 2020,11,0,3,1.3333333333333333,4
18 jun 2020,2,1,1,1,1
19 jun 2020,4,1,2,1,2
21 jun 2020,1,1,1,1,1
23 jun 2020,4,0,2,1.5,3
24 jun 2020,8,0,1,3,3
25 jun 2020,1,0,1,1,1
26 jun 2020,6,0,1,2,2
10 ago 2020,2,1,1,1,1
14 ago 2020,1,1,1,1,1
18 ago 2020,11,0,2,1.5,3
20 ago 2020,1,0,1,1,1
26 ago 2020,7,1,1,1,1
8 sept 2020,8,2,2,1,2
10 sept 2020,2,1,1,1,1
30 oct 2020,7,1,1,2,2
31 oct 2020,1,0,1,1,1
11 nov 2020,4,3,3,1,3
24 feb 2021,14,4,5,1,5
25 feb 2021,2,0,1,1,1
16 mar 2021,1,1,1,1,1
6 abr 2021,1,0,1,1,1
19 abr 2021,2,0,1,1,1
21 abr 2021,2,0,1,1,1
26 abr 2021,3,1,2,1,2
29 abr 2021,2,0,1,1,1
9 may 2021,2,1,1,1,1
4 jun 2021,1,1,1,1,1
16 jun 2021,3,2,2,1,2
18 jun 2021,4,4,4,1,4
22 jun 2021,6,1,1,1,1
23 jun 2021,3,1,1,1,1
25 jun 2021,2,1,1,2,2
27 jun 2021,1,1,1,1,1
29 jun 2021,1,0,1,1,1
3 jul 2021,2,1,1,1,1
8 jul 2021,1,1,1,1,1
10 jul 2021,1,1,1,1,1
13 jul 2021,1,1,1,1,1
14 jul 2021,1,1,1,1,1
15 jul 2021,3,3,3,1,3
16 jul 2021,2,2,2,1,2
18 jul 2021,1,1,1,1,1
19 jul 2021,1,1,1,1,1
20 jul 2021,2,2,2,1,2
21 jul 2021,4,2,3,1.3333333333333333,4
22 jul 2021,2,2,2,1,2
23 jul 2021,8,4,4,1,4
24 jul 2021,3,2,3,1,3
25 jul 2021,1,1,1,1,1
26 jul 2021,6,4,4,1,4
27 jul 2021,5,5,5,1,5
28 jul 2021,2,2,2,1,2
29 jul 2021,2,1,1,1,1
30 jul 2021,2,1,1,1,1
2 ago 2021,3,1,2,1.5,3
4 ago 2021,1,1,1,1,1
5 ago 2021,2,1,1,1,1
6 ago 2021,1,1,1,1,1
8 ago 2021,2,2,2,1,2
9 ago 2021,3,3,3,1,3
10 ago 2021,2,2,2,1,2
11 ago 2021,3,3,3,1,3
12 ago 2021,1,1,1,1,1
13 ago 2021,5,4,4,1,4
16 ago 2021,2,2,2,1,2
17 ago 2021,6,4,4,1,4
18 ago 2021,2,2,2,1,2
19 ago 2021,8,4,5,1,5
20 ago 2021,7,1,1,1,1
21 ago 2021,15,4,4,1,4
22 ago 2021,10,6,7,1.2857142857142858,9
23 ago 2021,11,9,9,1,9
24 ago 2021,13,8,8,1.125,9
25 ago 2021,26,20,20,1.05,21
26 ago 2021,10,8,8,1,8
27 ago 2021,7,4,5,1.2,6
28 ago 2021,9,4,4,1,4
29 ago 2021,24,7,7,1,7
30 ago 2021,21,16,16,1.0625,17
31 ago 2021,3,3,3,1,3
1 sept 2021,11,7,7,1.1428571428571428,8
2 sept 2021,1,1,1,1,1
13 sept 2021,1,1,1,1,1
14 sept 2021,7,4,4,1,4
15 sept 2021,4,4,4,1,4
16 sept 2021,15,12,12,1,12
17 sept 2021,7,6,6,1,6
18 sept 2021,3,3,3,1,3
19 sept 2021,6,6,6,1,6
20 sept 2021,7,4,4,1,4
21 sept 2021,7,5,5,1,5
22 sept 2021,11,10,10,1,10
23 sept 2021,4,3,4,1,4
24 sept 2021,6,4,4,1,4
25 sept 2021,5,5,5,1,5
26 sept 2021,2,2,2,1,2
27 sept 2021,16,14,15,1,15
28 sept 2021,10,9,9,1.1111111111111112,10
29 sept 2021,13,9,10,1.1,11
30 sept 2021,8,6,6,1,6
1 oct 2021,6,4,5,1,5
2 oct 2021,4,4,4,1,4
3 oct 2021,8,5,5,1,5
4 oct 2021,7,6,6,1,6
5 oct 2021,7,5,5,1,5
6 oct 2021,10,9,9,1,9
7 oct 2021,6,6,6,1,6
8 oct 2021,3,3,3,1,3
9 oct 2021,2,2,2,1,2
10 oct 2021,6,2,2,1,2
11 oct 2021,13,9,9,1,9
12 oct 2021,16,13,13,1,13
13 oct 2021,17,14,14,1.0714285714285714,15
14 oct 2021,30,11,11,1.0909090909090908,12
15 oct 2021,7,7,7,1,7
16 oct 2021,9,4,5,1.4,7
17 oct 2021,6,2,3,1,3
18 oct 2021,8,8,8,1,8
19 oct 2021,12,6,8,1,8
20 oct 2021,23,10,10,1.1,11
21 oct 2021,15,14,14,1,14
22 oct 2021,46,16,17,1.2352941176470589,21
23 oct 2021,27,13,13,1.0769230769230769,14
24 oct 2021,9,8,8,1,8
25 oct 2021,14,8,9,1,9
26 oct 2021,9,8,9,1,9
27 oct 2021,13,6,7,1.1428571428571428,8
28 oct 2021,7,5,5,1,5
29 oct 2021,22,9,9,1.3333333333333333,12
30 oct 2021,10,6,7,1,7
31 oct 2021,6,5,5,1.2,6
1 nov 2021,15,13,13,1,13
2 nov 2021,18,9,12,1,12
3 nov 2021,157,38,39,1.1282051282051282,44
4 nov 2021,23,17,19,1,19
5 nov 2021,14,10,11,1,11
6 nov 2021,5,5,5,1,5
7 nov 2021,4,2,4,1,4
8 nov 2021,11,9,9,1,9
9 nov 2021,24,11,11,1,11
10 nov 2021,11,8,8,1,8
11 nov 2021,18,10,12,1.0833333333333333,13
12 nov 2021,15,9,10,1,10
13 nov 2021,6,6,6,1,6
14 nov 2021,12,8,8,1,8
15 nov 2021,18,14,15,1,15
16 nov 2021,9,8,9,1,9
17 nov 2021,10,10,10,1,10
18 nov 2021,9,7,7,1,7
19 nov 2021,30,9,9,1,9
20 nov 2021,8,5,5,1,5
21 nov 2021,4,3,4,1,4
22 nov 2021,6,4,4,1.25,5
23 nov 2021,11,10,10,1,10
24 nov 2021,9,8,8,1,8
25 nov 2021,17,7,8,1,8
26 nov 2021,9,6,6,1,6
27 nov 2021,6,6,6,1,6
28 nov 2021,11,8,8,1,8
29 nov 2021,27,18,22,1,22
30 nov 2021,13,6,8,1,8
1 dic 2021,25,13,15,1,15
2 dic 2021,8,7,8,1,8
3 dic 2021,20,8,8,1,8
4 dic 2021,19,16,16,1,16
5 dic 2021,15,9,9,1,9
6 dic 2021,16,14,14,1,14
7 dic 2021,12,10,11,1.0909090909090908,12
8 dic 2021,13,11,11,1,11
9 dic 2021,10,9,9,1,9
10 dic 2021,11,7,7,1,7
11 dic 2021,5,5,5,1,5
12 dic 2021,8,5,5,1.2,6
13 dic 2021,31,17,17,1.1176470588235294,19
14 dic 2021,23,11,13,1,13
15 dic 2021,24,9,10,1.2,12
16 dic 2021,25,17,17,1,17
17 dic 2021,8,6,8,1,8
18 dic 2021,2,2,2,1,2
19 dic 2021,3,3,3,1,3
20 dic 2021,9,6,6,1,6
21 dic 2021,16,7,7,1.1428571428571428,8
22 dic 2021,7,5,6,1,6
23 dic 2021,8,5,6,1.1666666666666667,7
24 dic 2021,9,4,4,1,4
25 dic 2021,3,3,3,1,3
26 dic 2021,6,4,5,1.2,6
27 dic 2021,12,8,10,1,10
28 dic 2021,8,6,7,1,7
29 dic 2021,10,7,7,1.2857142857142858,9
30 dic 2021,9,7,7,1,7
31 dic 2021,10,9,9,1,9
1 ene 2022,2,2,2,1,2
2 ene 2022,4,4,4,1,4
3 ene 2022,7,6,6,1,6
4 ene 2022,28,12,13,1.0769230769230769,14
5 ene 2022,36,11,12,1,12
6 ene 2022,12,12,12,1,12
7 ene 2022,5,4,5,1,5
8 ene 2022,9,8,8,1,8
9 ene 2022,8,7,7,1,7
10 ene 2022,20,10,10,1,10
11 ene 2022,15,8,8,1,8
12 ene 2022,11,9,9,1,9
13 ene 2022,7,5,6,1,6
14 ene 2022,9,5,5,1,5
15 ene 2022,6,5,5,1,5
16 ene 2022,9,9,9,1,9
17 ene 2022,9,9,9,1,9
18 ene 2022,7,4,5,1,5
19 ene 2022,6,5,6,1,6
20 ene 2022,21,14,14,1.0714285714285714,15
21 ene 2022,4,4,4,1,4
22 ene 2022,2,2,2,1,2
23 ene 2022,2,2,2,1,2
24 ene 2022,15,11,12,1,12
25 ene 2022,8,4,6,1.1666666666666667,7
23 feb 2022,6,2,3,1,3
24 feb 2022,10,7,8,1,8
25 feb 2022,8,6,6,1,6
26 feb 2022,4,3,4,1,4
27 feb 2022,6,5,5,1,5
28 feb 2022,15,7,8,1.125,9
1 mar 2022,9,9,9,1,9
2 mar 2022,13,11,11,1,11
17 mar 2022,1,1,1,1,1
26 abr 2022,24,5,5,1.2,6
26 may 2022,270,93,93,1.010752688172043,94
27 may 2022,119,61,65,1.0615384615384615,69
28 may 2022,126,36,37,1.054054054054054,39
29 may 2022,108,32,34,1,34
30 may 2022,20,4,5,1,5
2 jun 2022,6,2,2,2.5,5
3 jun 2022,5,4,4,1,4
4 jun 2022,5,2,2,1,2
5 jun 2022,3,1,2,1,2
7 jun 2022,5,4,4,1,4
8 jun 2022,12,9,9,1.1111111111111112,10
9 jun 2022,7,4,4,1,4
10 jun 2022,12,4,4,1,4
11 jun 2022,1,1,1,1,1
12 jun 2022,4,4,4,1,4
13 jun 2022,2,2,2,1,2
14 jun 2022,2,1,2,1,2
15 jun 2022,4,2,2,1.5,3
16 jun 2022,12,7,8,1,8
17 jun 2022,4,3,3,1,3
19 jun 2022,2,2,2,1,2
20 jun 2022,2,2,2,1,2
21 jun 2022,9,1,2,1,2
22 jun 2022,2,1,2,1,2
23 jun 2022,5,3,3,1,3
24 jun 2022,2,2,2,1,2
26 jun 2022,3,3,3,1,3
27 jun 2022,3,3,3,1,3
28 jun 2022,8,5,5,1,5
29 jun 2022,3,2,2,1.5,3
30 jun 2022,1,1,1,1,1
1 jul 2022,6,6,6,1,6
2 jul 2022,9,4,4,1,4
3 jul 2022,3,2,2,1,2
4 jul 2022,2,2,2,1,2
5 jul 2022,5,4,5,1,5
6 jul 2022,5,5,5,1,5
7 jul 2022,9,5,5,1,5
8 jul 2022,10,5,5,1,5
9 jul 2022,3,1,1,2,2
10 jul 2022,2,2,2,1,2
10 ago 2022,1,1,1,1,1
26 ago 2022,3,1,1,1,1
4 oct 2022,1,0,1,1,1
14 mar 2023,4,1,1,1,1
19 may 2023,5,1,1,1,1
21 may 2023,1,1,1,1,1
25 may 2023,2,1,1,1,1
26 may 2023,1,1,1,1,1
6 jun 2023,2,0,1,1,1
13 jun 2023,3,3,3,1,3
14 jun 2023,3,2,2,1,2
15 jun 2023,2,1,2,1,2
16 jun 2023,39,2,2,1,2
17 jun 2023,3,2,2,1,2
18 jun 2023,6,3,3,1,3
19 jun 2023,4,2,3,1,3
20 jun 2023,2,1,1,1,1
21 jun 2023,24,7,8,1.125,9
3 jul 2023,1,1,1,1,1
4 jul 2023,1,0,1,1,1
