Fecha,Categoría de dispositivo,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones
7 ene 2023,mobile,2,2,0,0,2
8 ene 2023,mobile,6,3,0,0,3
9 ene 2023,mobile,1,1,0,0,1
9 ene 2023,desktop,4,3,0,0,3
10 ene 2023,desktop,1,1,0,0,1
11 ene 2023,desktop,1,1,0,0,1
13 ene 2023,mobile,6,3,0,0,5
14 ene 2023,desktop,1,1,0,0,1
14 ene 2023,mobile,2,2,0,0,2
15 ene 2023,mobile,2,1,0,0,2
16 ene 2023,desktop,3,2,0,0,2
16 ene 2023,mobile,1,1,0,0,1
17 ene 2023,desktop,2,1,0,0,1
18 ene 2023,desktop,4,2,0,0,3
19 ene 2023,desktop,2,2,0,0,2
20 ene 2023,mobile,3,3,0,0,3
21 ene 2023,desktop,2,2,0,0,2
21 ene 2023,mobile,4,4,0,0,4
22 ene 2023,mobile,2,1,0,0,1
22 ene 2023,desktop,1,1,0,0,1
23 ene 2023,desktop,2,2,0,0,2
24 ene 2023,mobile,4,4,0,0,4
24 ene 2023,desktop,1,1,0,0,1
25 ene 2023,mobile,1,0,0,0,1
25 ene 2023,desktop,4,3,0,0,3
26 ene 2023,mobile,3,2,0,0,2
26 ene 2023,desktop,2,1,0,0,2
27 ene 2023,desktop,5,4,0,0,4
27 ene 2023,mobile,2,1,0,0,2
28 ene 2023,mobile,2,1,0,0,1
29 ene 2023,mobile,2,1,0,0,2
30 ene 2023,mobile,6,3,0,0,3
30 ene 2023,desktop,3,2,0,0,2
31 ene 2023,desktop,9,6,0,0,6
31 ene 2023,mobile,3,2,0,0,2
1 feb 2023,desktop,1,1,0,0,1
2 feb 2023,mobile,2,2,0,0,2
2 feb 2023,desktop,6,2,0,0,5
3 feb 2023,desktop,5,3,0,0,5
3 feb 2023,mobile,8,6,0,0,6
4 feb 2023,mobile,5,3,0,0,5
5 feb 2023,mobile,1,1,0,0,1
6 feb 2023,desktop,5,4,0,0,5
6 feb 2023,mobile,6,2,0,0,4
7 feb 2023,mobile,14,4,0,0,4
7 feb 2023,desktop,5,3,0,0,4
8 feb 2023,desktop,5,2,0,0,3
8 feb 2023,mobile,4,3,0,0,4
9 feb 2023,mobile,3,2,0,0,3
9 feb 2023,desktop,5,2,0,0,3
10 feb 2023,desktop,6,2,0,0,2
10 feb 2023,mobile,1,0,0,0,1
11 feb 2023,desktop,4,3,0,0,3
12 feb 2023,desktop,8,4,0,0,5
12 feb 2023,mobile,1,1,0,0,1
13 feb 2023,desktop,9,3,0,0,4
13 feb 2023,mobile,1,1,0,0,1
14 feb 2023,desktop,61,25,0,0,27
14 feb 2023,mobile,2,1,0,0,2
15 feb 2023,mobile,3,2,0,0,3
15 feb 2023,desktop,12,3,0,0,4
16 feb 2023,desktop,14,4,0,0,7
16 feb 2023,mobile,1,1,0,0,1
17 feb 2023,mobile,11,10,0,0,11
17 feb 2023,desktop,18,9,0,0,14
18 feb 2023,desktop,1,1,0,0,1
19 feb 2023,mobile,1,1,0,0,1
20 feb 2023,mobile,3,3,0,0,3
21 feb 2023,mobile,3,3,0,0,3
21 feb 2023,desktop,1,1,0,0,1
22 feb 2023,desktop,8,6,0,0,7
22 feb 2023,mobile,4,4,0,0,4
23 feb 2023,mobile,10,8,0,0,9
23 feb 2023,desktop,3,3,0,0,3
24 feb 2023,mobile,6,5,0,0,5
24 feb 2023,desktop,1,1,0,0,1
25 feb 2023,mobile,7,6,0,0,7
25 feb 2023,desktop,6,4,0,0,4
26 feb 2023,desktop,3,2,0,0,2
26 feb 2023,tablet,1,1,0,0,1
26 feb 2023,mobile,11,6,0,0,10
27 feb 2023,desktop,13,10,0,0,12
27 feb 2023,mobile,17,9,0,0,15
28 feb 2023,mobile,26,11,0,0,19
28 feb 2023,tablet,1,1,0,0,1
28 feb 2023,desktop,15,5,0,0,7
1 mar 2023,desktop,8,3,0,0,6
1 mar 2023,mobile,35,16,0,0,18
2 mar 2023,desktop,19,14,0,0,18
2 mar 2023,tablet,2,2,0,0,2
2 mar 2023,mobile,25,12,0,0,18
3 mar 2023,mobile,10,7,0,0,8
3 mar 2023,desktop,44,20,0,0,23
4 mar 2023,desktop,4,4,0,0,4
4 mar 2023,mobile,13,7,0,0,7
5 mar 2023,desktop,11,5,0,0,7
5 mar 2023,mobile,6,3,0,0,6
6 mar 2023,mobile,20,11,0,0,13
6 mar 2023,desktop,22,17,0,0,17
7 mar 2023,desktop,20,16,0,0,18
7 mar 2023,mobile,10,5,0,0,8
8 mar 2023,desktop,24,15,0,0,18
8 mar 2023,mobile,16,9,0,0,11
9 mar 2023,desktop,12,10,0,0,12
9 mar 2023,mobile,7,3,0,0,7
10 mar 2023,mobile,12,7,0,0,10
10 mar 2023,tablet,1,1,0,0,1
10 mar 2023,desktop,18,12,0,0,13
11 mar 2023,desktop,7,3,0,0,4
11 mar 2023,mobile,5,3,0,0,3
12 mar 2023,mobile,4,4,0,0,4
12 mar 2023,desktop,6,5,0,0,6
13 mar 2023,desktop,16,7,0,0,11
13 mar 2023,mobile,7,5,0,0,5
14 mar 2023,mobile,12,4,0,0,6
14 mar 2023,tablet,1,1,0,0,1
14 mar 2023,desktop,8,5,0,0,8
15 mar 2023,mobile,27,13,0,0,15
15 mar 2023,tablet,3,1,0,0,1
15 mar 2023,desktop,25,15,0,0,18
16 mar 2023,desktop,12,7,0,0,9
16 mar 2023,mobile,26,10,0,0,17
17 mar 2023,mobile,8,0,0,0,7
17 mar 2023,desktop,20,10,0,0,13
18 mar 2023,mobile,17,7,0,0,11
18 mar 2023,desktop,12,7,0,0,7
19 mar 2023,mobile,10,6,0,0,7
19 mar 2023,tablet,2,1,0,0,1
19 mar 2023,desktop,12,12,0,0,12
20 mar 2023,desktop,14,9,0,0,11
20 mar 2023,mobile,25,9,0,0,12
21 mar 2023,mobile,24,14,0,0,16
21 mar 2023,desktop,3,1,0,0,2
22 mar 2023,desktop,11,6,0,0,10
22 mar 2023,mobile,13,6,0,0,7
23 mar 2023,mobile,12,8,0,0,10
23 mar 2023,desktop,11,8,0,0,9
24 mar 2023,desktop,2,2,0,0,2
24 mar 2023,mobile,4,4,0,0,4
25 mar 2023,mobile,8,7,0,0,7
25 mar 2023,desktop,3,3,0,0,3
26 mar 2023,tablet,1,1,0,0,1
26 mar 2023,mobile,11,9,0,0,11
26 mar 2023,desktop,3,3,0,0,3
27 mar 2023,mobile,6,6,0,0,6
27 mar 2023,desktop,4,3,0,0,3
28 mar 2023,tablet,1,1,0,0,1
28 mar 2023,desktop,10,7,0,0,10
28 mar 2023,mobile,10,5,0,0,6
29 mar 2023,desktop,16,9,0,0,9
29 mar 2023,mobile,13,7,0,0,11
30 mar 2023,desktop,9,8,0,0,9
30 mar 2023,mobile,11,5,0,0,10
31 mar 2023,mobile,44,7,0,0,14
31 mar 2023,desktop,56,2,0,0,5
1 abr 2023,desktop,21,10,0,0,10
1 abr 2023,mobile,4,1,0,0,2
2 abr 2023,tablet,1,1,0,0,1
2 abr 2023,mobile,13,9,0,0,11
2 abr 2023,desktop,3,3,0,0,3
3 abr 2023,mobile,15,5,0,0,8
3 abr 2023,desktop,13,10,0,0,10
3 abr 2023,tablet,1,1,0,0,1
4 abr 2023,mobile,17,9,0,0,9
4 abr 2023,tablet,2,1,0,0,1
4 abr 2023,desktop,15,9,0,0,10
5 abr 2023,mobile,9,8,0,0,9
5 abr 2023,desktop,5,4,0,0,5
6 abr 2023,desktop,8,4,0,0,4
6 abr 2023,mobile,4,4,0,0,4
7 abr 2023,mobile,2,2,0,0,2
7 abr 2023,desktop,8,5,0,0,5
8 abr 2023,desktop,8,6,0,0,6
8 abr 2023,mobile,6,6,0,0,6
9 abr 2023,mobile,12,2,0,0,2
9 abr 2023,desktop,8,2,0,0,2
10 abr 2023,desktop,5,4,0,0,4
10 abr 2023,mobile,1,1,0,0,1
11 abr 2023,mobile,2,2,0,0,2
11 abr 2023,desktop,4,3,0,0,4
12 abr 2023,desktop,28,14,0,0,19
12 abr 2023,mobile,32,18,0,0,22
13 abr 2023,desktop,11,10,0,0,10
13 abr 2023,mobile,26,9,0,0,12
14 abr 2023,mobile,9,5,0,0,6
14 abr 2023,desktop,15,10,0,0,15
15 abr 2023,mobile,6,4,0,0,4
15 abr 2023,desktop,4,2,0,0,4
16 abr 2023,mobile,14,10,0,0,11
16 abr 2023,desktop,6,6,0,0,6
17 abr 2023,desktop,12,11,0,0,11
17 abr 2023,tablet,1,1,0,0,1
17 abr 2023,mobile,15,8,0,0,11
18 abr 2023,desktop,4,4,0,0,4
18 abr 2023,mobile,20,8,0,0,9
19 abr 2023,mobile,11,6,0,0,7
19 abr 2023,desktop,14,11,0,0,11
20 abr 2023,desktop,45,13,0,0,20
20 abr 2023,mobile,3,3,0,0,3
21 abr 2023,desktop,20,3,0,0,4
21 abr 2023,mobile,8,5,0,0,7
22 abr 2023,desktop,30,7,0,0,10
22 abr 2023,mobile,14,6,0,0,7
22 abr 2023,tablet,1,1,0,0,1
23 abr 2023,desktop,41,9,0,0,13
23 abr 2023,mobile,13,7,0,0,11
24 abr 2023,mobile,15,7,0,0,10
24 abr 2023,desktop,15,8,0,0,12
25 abr 2023,mobile,8,7,0,0,8
25 abr 2023,desktop,5,3,0,0,5
26 abr 2023,mobile,28,4,0,0,8
26 abr 2023,desktop,15,9,0,0,12
27 abr 2023,mobile,26,17,0,0,19
27 abr 2023,desktop,72,19,0,0,26
28 abr 2023,mobile,18,5,0,0,8
28 abr 2023,desktop,19,12,0,0,16
29 abr 2023,mobile,32,12,0,0,15
29 abr 2023,desktop,16,10,0,0,15
30 abr 2023,mobile,19,5,0,0,13
30 abr 2023,desktop,20,6,0,0,8
1 may 2023,desktop,7,5,0,0,7
1 may 2023,mobile,12,2,0,0,4
2 may 2023,desktop,25,11,0,0,13
2 may 2023,mobile,44,15,0,0,24
3 may 2023,mobile,65,24,0,0,34
3 may 2023,desktop,48,16,0,0,24
4 may 2023,desktop,22,11,0,0,18
4 may 2023,mobile,65,20,0,0,40
5 may 2023,desktop,28,8,0,0,18
5 may 2023,mobile,20,5,0,0,15
6 may 2023,mobile,67,27,0,0,31
6 may 2023,desktop,30,7,0,0,11
7 may 2023,desktop,17,8,0,0,9
7 may 2023,mobile,21,6,0,0,18
8 may 2023,desktop,31,16,0,0,21
8 may 2023,mobile,46,15,0,0,25
9 may 2023,desktop,20,7,0,0,15
9 may 2023,mobile,36,24,0,0,32
10 may 2023,desktop,23,9,0,0,16
10 may 2023,mobile,56,23,0,0,35
11 may 2023,mobile,49,21,0,0,34
11 may 2023,desktop,36,10,0,0,19
11 may 2023,tablet,1,0,0,0,1
12 may 2023,desktop,19,6,0,0,15
12 may 2023,mobile,37,9,0,0,26
12 may 2023,tablet,1,1,0,0,1
13 may 2023,mobile,75,32,0,0,47
13 may 2023,tablet,2,0,0,0,2
13 may 2023,desktop,23,5,0,0,11
14 may 2023,mobile,34,13,0,0,28
14 may 2023,tablet,1,1,0,0,1
14 may 2023,desktop,5,2,0,0,3
15 may 2023,mobile,20,7,0,0,15
15 may 2023,desktop,16,5,0,0,15
16 may 2023,desktop,19,9,0,0,13
16 may 2023,tablet,1,0,0,0,1
16 may 2023,mobile,85,31,0,0,43
17 may 2023,mobile,46,21,0,0,30
17 may 2023,desktop,23,9,0,0,15
18 may 2023,desktop,22,9,0,0,17
18 may 2023,tablet,8,1,0,0,3
18 may 2023,mobile,78,25,0,0,38
19 may 2023,mobile,51,12,0,0,22
19 may 2023,desktop,20,4,0,0,11
20 may 2023,mobile,103,44,0,0,63
20 may 2023,desktop,11,4,0,0,10
21 may 2023,mobile,35,11,0,0,22
21 may 2023,tablet,1,0,0,0,1
21 may 2023,desktop,2,1,0,0,2
22 may 2023,desktop,13,4,0,0,10
22 may 2023,mobile,55,15,0,0,26
23 may 2023,desktop,30,10,0,0,13
23 may 2023,mobile,49,17,0,0,27
24 may 2023,mobile,42,16,0,0,25
24 may 2023,desktop,21,6,0,0,16
25 may 2023,mobile,19,6,0,0,8
25 may 2023,tablet,1,1,0,0,1
25 may 2023,desktop,21,4,0,0,7
26 may 2023,desktop,1,1,0,0,1
26 may 2023,mobile,8,2,0,0,8
29 may 2023,desktop,25,10,0,0,16
29 may 2023,mobile,24,8,0,0,13
29 may 2023,tablet,1,0,0,0,1
30 may 2023,mobile,35,12,0,0,27
30 may 2023,desktop,27,14,0,0,25
31 may 2023,tablet,2,0,0,0,1
31 may 2023,desktop,10,5,0,0,7
31 may 2023,mobile,22,5,0,0,8
1 jun 2023,mobile,60,20,0,0,33
1 jun 2023,desktop,21,10,0,0,15
