Fecha,Agrupación de canales predeterminada,Número de vistas de página
16 mar 2022,Organic Search,159
17 mar 2022,Referral,3
17 mar 2022,Organic Search,113
17 mar 2022,Social,3
17 mar 2022,Direct,34
18 mar 2022,Organic Search,51
18 mar 2022,Direct,98
18 mar 2022,Referral,7
19 mar 2022,Organic Search,44
19 mar 2022,Direct,5
20 mar 2022,Organic Search,25
20 mar 2022,Direct,30
20 mar 2022,Referral,2
21 mar 2022,Direct,60
21 mar 2022,Referral,11
21 mar 2022,Social,2
21 mar 2022,Organic Search,54
22 mar 2022,Direct,86
22 mar 2022,Referral,16
22 mar 2022,Organic Search,50
23 mar 2022,Organic Search,103
23 mar 2022,Direct,33
23 mar 2022,Referral,5
24 mar 2022,Organic Search,84
24 mar 2022,Direct,92
24 mar 2022,Social,5
24 mar 2022,Referral,23
25 mar 2022,Social,3
25 mar 2022,Organic Search,51
25 mar 2022,Direct,61
25 mar 2022,Referral,27
26 mar 2022,Organic Search,57
26 mar 2022,Direct,21
26 mar 2022,Referral,16
27 mar 2022,Organic Search,66
27 mar 2022,Direct,3
27 mar 2022,Referral,16
28 mar 2022,Referral,22
28 mar 2022,Direct,34
28 mar 2022,Organic Search,81
29 mar 2022,Social,5
29 mar 2022,Direct,54
29 mar 2022,Referral,50
29 mar 2022,Organic Search,126
30 mar 2022,Referral,6
30 mar 2022,Organic Search,170
30 mar 2022,Social,5
30 mar 2022,Direct,143
31 mar 2022,Direct,22
31 mar 2022,Organic Search,43
31 mar 2022,Social,4
31 mar 2022,Referral,10
1 abr 2022,Direct,23
1 abr 2022,Referral,4
1 abr 2022,Organic Search,37
1 abr 2022,Social,1
2 abr 2022,Organic Search,23
2 abr 2022,Social,1
2 abr 2022,Direct,22
2 abr 2022,Referral,1
3 abr 2022,Referral,4
3 abr 2022,Organic Search,90
3 abr 2022,Social,1
3 abr 2022,Direct,14
4 abr 2022,Referral,19
4 abr 2022,Direct,116
4 abr 2022,Organic Search,78
4 abr 2022,Social,1
5 abr 2022,Referral,22
5 abr 2022,Organic Search,127
5 abr 2022,Social,34
5 abr 2022,Direct,67
6 abr 2022,Referral,7
6 abr 2022,Social,15
6 abr 2022,Direct,74
6 abr 2022,Organic Search,110
7 abr 2022,Organic Search,83
7 abr 2022,Social,38
7 abr 2022,Direct,46
7 abr 2022,Referral,8
8 abr 2022,Organic Search,46
8 abr 2022,Paid Search,1
8 abr 2022,Direct,26
8 abr 2022,Social,22
8 abr 2022,Referral,1
9 abr 2022,Organic Search,44
9 abr 2022,Referral,5
9 abr 2022,Direct,7
9 abr 2022,Social,4
10 abr 2022,Referral,7
10 abr 2022,Organic Search,22
10 abr 2022,Direct,8
11 abr 2022,Direct,23
11 abr 2022,Social,2
11 abr 2022,Referral,17
11 abr 2022,Organic Search,75
12 abr 2022,Referral,24
12 abr 2022,Direct,7
12 abr 2022,Social,4
12 abr 2022,Organic Search,68
13 abr 2022,Direct,27
13 abr 2022,Referral,1
13 abr 2022,Organic Search,63
14 abr 2022,Social,25
14 abr 2022,Referral,4
14 abr 2022,Organic Search,32
14 abr 2022,Direct,3
15 abr 2022,Organic Search,21
15 abr 2022,Social,11
15 abr 2022,Direct,3
15 abr 2022,Referral,1
16 abr 2022,Social,4
16 abr 2022,Organic Search,18
16 abr 2022,Referral,2
17 abr 2022,Direct,1
17 abr 2022,Referral,4
17 abr 2022,Organic Search,30
18 abr 2022,Organic Search,48
18 abr 2022,Referral,14
18 abr 2022,Direct,29
18 abr 2022,Social,5
19 abr 2022,Organic Search,207
19 abr 2022,Social,4
19 abr 2022,Direct,21
19 abr 2022,Referral,19
20 abr 2022,Referral,3
20 abr 2022,Direct,15
20 abr 2022,Social,6
20 abr 2022,Organic Search,157
21 abr 2022,Organic Search,44
21 abr 2022,Direct,108
21 abr 2022,Referral,12
21 abr 2022,Social,1
22 abr 2022,Referral,2
22 abr 2022,Organic Search,105
22 abr 2022,Direct,31
23 abr 2022,Social,5
23 abr 2022,Direct,15
23 abr 2022,Organic Search,39
23 abr 2022,Referral,8
24 abr 2022,Referral,3
24 abr 2022,Direct,1
24 abr 2022,Organic Search,44
24 abr 2022,Social,1
25 abr 2022,Referral,10
25 abr 2022,Organic Search,55
25 abr 2022,Direct,26
26 abr 2022,Social,56
26 abr 2022,Direct,104
26 abr 2022,Organic Search,95
26 abr 2022,Referral,10
27 abr 2022,Organic Search,76
27 abr 2022,Referral,1
27 abr 2022,Direct,24
27 abr 2022,Social,9
28 abr 2022,Direct,33
28 abr 2022,Referral,3
28 abr 2022,Organic Search,120
28 abr 2022,Social,2
29 abr 2022,Direct,18
29 abr 2022,Referral,11
29 abr 2022,Organic Search,77
30 abr 2022,Direct,21
30 abr 2022,Referral,2
30 abr 2022,Organic Search,69
1 may 2022,Direct,27
1 may 2022,Referral,1
1 may 2022,Organic Search,42
2 may 2022,Direct,33
2 may 2022,Organic Search,131
2 may 2022,Social,5
2 may 2022,Referral,4
3 may 2022,Direct,55
3 may 2022,Referral,14
3 may 2022,Social,2
3 may 2022,Organic Search,101
4 may 2022,Social,1
4 may 2022,Organic Search,141
4 may 2022,Direct,22
4 may 2022,Referral,5
5 may 2022,Organic Search,67
5 may 2022,Referral,5
5 may 2022,Direct,131
5 may 2022,Social,11
6 may 2022,Organic Search,113
6 may 2022,Referral,6
6 may 2022,Social,3
6 may 2022,Direct,52
7 may 2022,Direct,84
7 may 2022,Referral,2
7 may 2022,Organic Search,66
8 may 2022,Organic Search,114
8 may 2022,Social,2
8 may 2022,Referral,7
8 may 2022,Direct,13
9 may 2022,Organic Search,159
9 may 2022,Direct,59
9 may 2022,Referral,15
9 may 2022,Social,2
10 may 2022,Organic Search,150
10 may 2022,Social,6
10 may 2022,Direct,49
10 may 2022,Referral,4
11 may 2022,Referral,6
11 may 2022,Direct,16
11 may 2022,Social,2
11 may 2022,Organic Search,83
12 may 2022,Organic Search,78
12 may 2022,Direct,21
12 may 2022,Social,1
12 may 2022,Referral,2
13 may 2022,Organic Search,36
13 may 2022,Direct,18
13 may 2022,Referral,5
14 may 2022,Referral,4
14 may 2022,Direct,14
14 may 2022,Organic Search,26
15 may 2022,Organic Search,47
15 may 2022,Referral,2
15 may 2022,Direct,8
16 may 2022,Direct,23
16 may 2022,Referral,7
16 may 2022,Social,1
16 may 2022,Organic Search,57
17 may 2022,Referral,4
17 may 2022,Organic Search,31
17 may 2022,Direct,30
17 may 2022,Social,2
18 may 2022,Direct,6
18 may 2022,Social,1
18 may 2022,Organic Search,28
18 may 2022,Referral,2
19 may 2022,Social,5
19 may 2022,Organic Search,39
19 may 2022,Direct,6
19 may 2022,Referral,1
20 may 2022,Referral,2
20 may 2022,Organic Search,41
20 may 2022,Direct,9
21 may 2022,Organic Search,40
21 may 2022,Social,3
21 may 2022,Direct,3
22 may 2022,Organic Search,14
22 may 2022,Direct,89
22 may 2022,Social,1
23 may 2022,Organic Search,19
23 may 2022,Direct,28
23 may 2022,Referral,3
24 may 2022,Organic Search,51
24 may 2022,Direct,11
24 may 2022,Social,2
24 may 2022,Referral,1
25 may 2022,Social,16
25 may 2022,Direct,28
25 may 2022,Organic Search,84
25 may 2022,Referral,1
26 may 2022,Organic Search,59
26 may 2022,Direct,7
26 may 2022,Referral,10
27 may 2022,Referral,1
27 may 2022,Direct,21
27 may 2022,Social,4
27 may 2022,Organic Search,96
28 may 2022,Direct,5
28 may 2022,Organic Search,31
28 may 2022,Referral,5
29 may 2022,Direct,8
29 may 2022,Organic Search,43
29 may 2022,Referral,2
30 may 2022,Organic Search,102
30 may 2022,Direct,31
30 may 2022,Social,2
30 may 2022,Referral,5
31 may 2022,Referral,23
31 may 2022,Direct,50
31 may 2022,Organic Search,76
1 jun 2022,Referral,4
1 jun 2022,Social,10
1 jun 2022,Organic Search,19
1 jun 2022,Direct,24
2 jun 2022,Direct,9
2 jun 2022,Referral,4
2 jun 2022,Organic Search,75
2 jun 2022,Social,2
3 jun 2022,Social,1
3 jun 2022,Direct,18
3 jun 2022,Referral,5
3 jun 2022,Organic Search,26
4 jun 2022,Organic Search,57
4 jun 2022,Direct,30
4 jun 2022,Referral,2
4 jun 2022,Social,6
5 jun 2022,Direct,10
5 jun 2022,Social,1
5 jun 2022,Organic Search,43
6 jun 2022,Organic Search,113
6 jun 2022,Referral,10
6 jun 2022,Social,7
6 jun 2022,Direct,8
7 jun 2022,Referral,5
7 jun 2022,Organic Search,153
7 jun 2022,Social,4
7 jun 2022,Direct,70
8 jun 2022,Direct,16
8 jun 2022,Social,1
8 jun 2022,Referral,6
8 jun 2022,Organic Search,183
9 jun 2022,Referral,3
9 jun 2022,Social,1
9 jun 2022,Direct,28
9 jun 2022,Organic Search,46
10 jun 2022,Referral,7
10 jun 2022,Direct,49
10 jun 2022,Organic Search,56
11 jun 2022,Referral,5
11 jun 2022,Direct,3
11 jun 2022,Organic Search,29
12 jun 2022,Referral,1
12 jun 2022,Direct,6
12 jun 2022,Organic Search,31
13 jun 2022,Referral,3
13 jun 2022,Direct,23
13 jun 2022,Social,8
13 jun 2022,Organic Search,78
14 jun 2022,Direct,22
14 jun 2022,Social,2
14 jun 2022,Organic Search,55
14 jun 2022,Referral,4
15 jun 2022,Referral,5
15 jun 2022,Direct,136
15 jun 2022,Social,43
15 jun 2022,Organic Search,97
16 jun 2022,Direct,101
16 jun 2022,Referral,8
16 jun 2022,Social,18
16 jun 2022,Organic Search,81
17 jun 2022,Direct,29
17 jun 2022,Social,20
17 jun 2022,Referral,39
17 jun 2022,Organic Search,24
18 jun 2022,Organic Search,19
18 jun 2022,Social,35
18 jun 2022,Direct,12
18 jun 2022,Referral,14
19 jun 2022,Social,5
19 jun 2022,Organic Search,29
19 jun 2022,Direct,13
19 jun 2022,Referral,10
20 jun 2022,Direct,10
20 jun 2022,Referral,22
20 jun 2022,Organic Search,41
21 jun 2022,Direct,60
21 jun 2022,Referral,11
21 jun 2022,Social,3
21 jun 2022,Organic Search,54
22 jun 2022,Social,7
22 jun 2022,Organic Search,85
22 jun 2022,Referral,4
22 jun 2022,Direct,47
23 jun 2022,Social,8
23 jun 2022,Referral,5
23 jun 2022,Direct,89
23 jun 2022,Organic Search,124
24 jun 2022,Direct,112
24 jun 2022,Organic Search,134
24 jun 2022,Social,6
24 jun 2022,Referral,1
25 jun 2022,Organic Search,32
25 jun 2022,Social,3
25 jun 2022,Referral,1
25 jun 2022,Direct,36
26 jun 2022,Referral,3
26 jun 2022,Organic Search,68
26 jun 2022,Social,1
26 jun 2022,Direct,10
27 jun 2022,Referral,9
27 jun 2022,Direct,42
27 jun 2022,Organic Search,147
28 jun 2022,Organic Search,47
28 jun 2022,Referral,1
28 jun 2022,Direct,74
29 jun 2022,Organic Search,233
29 jun 2022,Direct,17
29 jun 2022,Social,14
29 jun 2022,Referral,3
30 jun 2022,Social,14
30 jun 2022,Organic Search,45
30 jun 2022,Referral,2
30 jun 2022,Direct,24
1 jul 2022,Direct,9
1 jul 2022,Social,10
1 jul 2022,Organic Search,100
1 jul 2022,Referral,2
2 jul 2022,Organic Search,40
2 jul 2022,Direct,12
2 jul 2022,Social,1
3 jul 2022,Direct,4
3 jul 2022,Organic Search,28
3 jul 2022,Referral,4
3 jul 2022,Social,5
4 jul 2022,Referral,1
4 jul 2022,Social,2
4 jul 2022,Organic Search,125
4 jul 2022,Direct,24
5 jul 2022,Organic Search,88
5 jul 2022,Direct,31
6 jul 2022,Direct,20
6 jul 2022,Organic Search,129
6 jul 2022,Social,15
6 jul 2022,Referral,3
7 jul 2022,Direct,10
7 jul 2022,Referral,1
7 jul 2022,Organic Search,109
7 jul 2022,Social,9
8 jul 2022,Direct,21
8 jul 2022,Social,2
8 jul 2022,Organic Search,46
8 jul 2022,Referral,6
9 jul 2022,Referral,29
9 jul 2022,Organic Search,19
9 jul 2022,Direct,4
10 jul 2022,Direct,1
10 jul 2022,Organic Search,25
11 jul 2022,Direct,24
11 jul 2022,Organic Search,332
12 jul 2022,Organic Search,47
12 jul 2022,Referral,1
12 jul 2022,Social,47
12 jul 2022,Direct,8
13 jul 2022,Organic Search,36
13 jul 2022,Direct,13
14 jul 2022,Direct,4
14 jul 2022,Social,3
14 jul 2022,Referral,22
14 jul 2022,Organic Search,64
15 jul 2022,Organic Search,50
15 jul 2022,Direct,2
16 jul 2022,Organic Search,22
16 jul 2022,Direct,40
16 jul 2022,Social,2
16 jul 2022,Referral,1
17 jul 2022,Referral,10
17 jul 2022,Social,10
17 jul 2022,Direct,47
17 jul 2022,Organic Search,105
18 jul 2022,Direct,28
18 jul 2022,Social,7
18 jul 2022,Referral,6
18 jul 2022,Organic Search,95
19 jul 2022,Direct,21
19 jul 2022,Social,12
19 jul 2022,Organic Search,59
20 jul 2022,Referral,3
20 jul 2022,Organic Search,44
20 jul 2022,Direct,12
21 jul 2022,Direct,21
21 jul 2022,Organic Search,32
21 jul 2022,Social,1
22 jul 2022,Organic Search,27
22 jul 2022,Referral,4
22 jul 2022,Direct,17
22 jul 2022,Social,1
23 jul 2022,Organic Search,26
23 jul 2022,Social,4
23 jul 2022,Direct,13
24 jul 2022,Direct,3
24 jul 2022,Organic Search,44
25 jul 2022,Direct,12
25 jul 2022,Social,41
25 jul 2022,Referral,3
25 jul 2022,Organic Search,61
26 jul 2022,Organic Search,84
26 jul 2022,Direct,29
26 jul 2022,Social,7
27 jul 2022,Social,9
27 jul 2022,Direct,48
27 jul 2022,Referral,6
27 jul 2022,Organic Search,73
28 jul 2022,Social,11
28 jul 2022,Organic Search,86
28 jul 2022,Direct,50
29 jul 2022,Organic Search,99
29 jul 2022,Direct,34
29 jul 2022,Social,4
29 jul 2022,Referral,3
30 jul 2022,Organic Search,48
30 jul 2022,Referral,1
30 jul 2022,Direct,61
31 jul 2022,Direct,6
31 jul 2022,Organic Search,61
1 ago 2022,Social,27
1 ago 2022,Direct,54
1 ago 2022,Referral,5
1 ago 2022,Organic Search,45
2 ago 2022,Social,16
2 ago 2022,Direct,22
2 ago 2022,Organic Search,115
3 ago 2022,Organic Search,31
3 ago 2022,Direct,21
3 ago 2022,Referral,1
3 ago 2022,Social,12
4 ago 2022,Direct,49
4 ago 2022,Social,7
4 ago 2022,Organic Search,224
5 ago 2022,Direct,102
5 ago 2022,Social,7
5 ago 2022,Organic Search,104
6 ago 2022,Organic Search,74
6 ago 2022,Direct,11
7 ago 2022,Organic Search,21
7 ago 2022,Social,4
7 ago 2022,Direct,19
8 ago 2022,Referral,1
8 ago 2022,Social,19
8 ago 2022,Direct,116
8 ago 2022,Organic Search,246
9 ago 2022,Referral,11
9 ago 2022,Organic Search,123
9 ago 2022,Social,6
9 ago 2022,Direct,43
10 ago 2022,Referral,2
10 ago 2022,Organic Search,124
10 ago 2022,Social,13
10 ago 2022,Direct,62
11 ago 2022,Organic Search,139
11 ago 2022,Direct,51
11 ago 2022,Social,10
11 ago 2022,Referral,1
12 ago 2022,Social,17
12 ago 2022,Organic Search,58
12 ago 2022,Direct,53
12 ago 2022,Referral,1
13 ago 2022,Direct,14
13 ago 2022,Social,2
13 ago 2022,Organic Search,43
13 ago 2022,Referral,4
14 ago 2022,Organic Search,77
14 ago 2022,Direct,14
15 ago 2022,Organic Search,80
15 ago 2022,Referral,2
15 ago 2022,Social,2
15 ago 2022,Direct,13
16 ago 2022,Direct,219
16 ago 2022,Organic Search,395
16 ago 2022,Referral,13
16 ago 2022,Social,5
17 ago 2022,Social,49
17 ago 2022,Direct,39
17 ago 2022,Organic Search,221
17 ago 2022,Referral,4
18 ago 2022,Organic Search,70
18 ago 2022,Social,16
18 ago 2022,Direct,57
18 ago 2022,Referral,1
19 ago 2022,Social,4
19 ago 2022,Referral,2
19 ago 2022,Direct,38
19 ago 2022,Organic Search,67
20 ago 2022,Organic Search,66
20 ago 2022,Referral,1
20 ago 2022,Direct,5
20 ago 2022,Social,5
21 ago 2022,Organic Search,43
21 ago 2022,Direct,2
22 ago 2022,Social,7
22 ago 2022,Referral,1
22 ago 2022,Organic Search,84
22 ago 2022,Direct,51
23 ago 2022,Direct,159
23 ago 2022,Organic Search,251
23 ago 2022,Social,63
24 ago 2022,Social,27
24 ago 2022,Referral,1
24 ago 2022,Organic Search,132
24 ago 2022,Direct,30
25 ago 2022,Social,2
25 ago 2022,Organic Search,159
25 ago 2022,Direct,34
25 ago 2022,Referral,2
26 ago 2022,Direct,12
26 ago 2022,Organic Search,48
27 ago 2022,Organic Search,37
27 ago 2022,Social,18
27 ago 2022,Direct,8
28 ago 2022,Direct,7
28 ago 2022,Social,1
28 ago 2022,Organic Search,15
29 ago 2022,Social,2
29 ago 2022,Organic Search,171
29 ago 2022,Direct,14
29 ago 2022,Referral,3
30 ago 2022,Referral,1
30 ago 2022,Direct,12
30 ago 2022,Organic Search,154
30 ago 2022,Social,5
31 ago 2022,Referral,2
31 ago 2022,Social,1
31 ago 2022,Organic Search,40
31 ago 2022,Direct,17
1 sept 2022,Organic Search,27
1 sept 2022,Direct,45
1 sept 2022,Social,8
2 sept 2022,Social,4
2 sept 2022,Organic Search,40
2 sept 2022,Referral,1
2 sept 2022,Direct,7
3 sept 2022,Organic Search,25
3 sept 2022,Referral,1
3 sept 2022,Direct,5
4 sept 2022,Organic Search,30
4 sept 2022,Referral,1
4 sept 2022,Direct,7
4 sept 2022,Social,5
5 sept 2022,Referral,1
5 sept 2022,Organic Search,126
5 sept 2022,Social,6
5 sept 2022,Direct,62
6 sept 2022,Referral,1
6 sept 2022,Direct,38
6 sept 2022,Organic Search,63
7 sept 2022,Direct,8
7 sept 2022,Organic Search,121
7 sept 2022,Social,16
7 sept 2022,Referral,2
8 sept 2022,Organic Search,29
8 sept 2022,Referral,4
8 sept 2022,Social,7
8 sept 2022,Direct,23
9 sept 2022,Social,14
9 sept 2022,Organic Search,20
9 sept 2022,Direct,17
10 sept 2022,Organic Search,56
10 sept 2022,Direct,2
11 sept 2022,Referral,1
11 sept 2022,Direct,11
11 sept 2022,Social,1
11 sept 2022,Organic Search,80
12 sept 2022,Direct,7
12 sept 2022,Organic Search,118
12 sept 2022,Referral,1
13 sept 2022,Organic Search,75
13 sept 2022,Direct,41
13 sept 2022,Social,2
13 sept 2022,Referral,3
14 sept 2022,Direct,26
14 sept 2022,Organic Search,114
14 sept 2022,Social,5
15 sept 2022,Social,14
15 sept 2022,Direct,11
15 sept 2022,Organic Search,98
15 sept 2022,Referral,1
16 sept 2022,Organic Search,60
16 sept 2022,Direct,10
16 sept 2022,Referral,1
17 sept 2022,Direct,42
17 sept 2022,Organic Search,75
18 sept 2022,Direct,2
18 sept 2022,Organic Search,32
18 sept 2022,Social,1
19 sept 2022,Social,15
19 sept 2022,Direct,9
19 sept 2022,Referral,7
19 sept 2022,Organic Search,78
20 sept 2022,Direct,48
20 sept 2022,Social,1
20 sept 2022,Referral,1
20 sept 2022,Organic Search,67
21 sept 2022,Social,10
21 sept 2022,Organic Search,44
21 sept 2022,Direct,33
22 sept 2022,Referral,1
22 sept 2022,Organic Search,48
22 sept 2022,Direct,11
22 sept 2022,Social,3
23 sept 2022,Referral,1
23 sept 2022,Organic Search,35
23 sept 2022,Direct,10
24 sept 2022,Direct,10
24 sept 2022,Organic Search,36
25 sept 2022,Organic Search,40
25 sept 2022,Social,10
25 sept 2022,Direct,22
25 sept 2022,Referral,1
26 sept 2022,Organic Search,89
26 sept 2022,Social,7
26 sept 2022,Direct,9
26 sept 2022,Referral,4
27 sept 2022,Organic Search,94
27 sept 2022,Social,3
27 sept 2022,Direct,40
28 sept 2022,Referral,3
28 sept 2022,Social,11
28 sept 2022,Organic Search,131
28 sept 2022,Direct,106
29 sept 2022,Organic Search,123
29 sept 2022,Referral,3
29 sept 2022,Direct,39
29 sept 2022,Social,11
30 sept 2022,Organic Search,61
30 sept 2022,Social,1
30 sept 2022,Direct,28
30 sept 2022,Referral,1
1 oct 2022,Direct,13
1 oct 2022,Referral,1
1 oct 2022,Organic Search,40
2 oct 2022,Social,3
2 oct 2022,Direct,2
2 oct 2022,Organic Search,26
3 oct 2022,Referral,2
3 oct 2022,Direct,37
3 oct 2022,Organic Search,66
4 oct 2022,Referral,1
4 oct 2022,Direct,35
4 oct 2022,Organic Search,72
4 oct 2022,Social,3
5 oct 2022,Referral,3
5 oct 2022,Direct,17
5 oct 2022,Social,4
5 oct 2022,Organic Search,84
6 oct 2022,Referral,3
6 oct 2022,Direct,35
6 oct 2022,Organic Search,55
6 oct 2022,Social,12
7 oct 2022,Direct,11
7 oct 2022,Organic Search,28
7 oct 2022,Social,7
9 oct 2022,Direct,2
9 oct 2022,Organic Search,3
10 oct 2022,Referral,2
10 oct 2022,Direct,22
10 oct 2022,Organic Search,81
11 oct 2022,Direct,21
11 oct 2022,Social,2
11 oct 2022,Organic Search,96
12 oct 2022,Social,12
12 oct 2022,Referral,3
12 oct 2022,Direct,20
12 oct 2022,Organic Search,59
13 oct 2022,Social,2
13 oct 2022,Direct,11
13 oct 2022,Organic Search,69
14 oct 2022,Organic Search,54
14 oct 2022,Direct,14
14 oct 2022,Social,22
15 oct 2022,Direct,10
15 oct 2022,Organic Search,31
15 oct 2022,Social,1
16 oct 2022,Direct,4
16 oct 2022,Organic Search,17
17 oct 2022,Direct,26
17 oct 2022,Organic Search,62
17 oct 2022,Referral,3
18 oct 2022,Direct,30
18 oct 2022,Referral,2
18 oct 2022,Organic Search,70
19 oct 2022,Direct,20
19 oct 2022,Organic Search,91
20 oct 2022,Organic Search,94
20 oct 2022,Referral,8
20 oct 2022,Direct,16
20 oct 2022,Social,15
21 oct 2022,Organic Search,55
21 oct 2022,Social,7
21 oct 2022,Direct,21
22 oct 2022,Social,3
22 oct 2022,Direct,5
22 oct 2022,Organic Search,39
23 oct 2022,Organic Search,21
23 oct 2022,Direct,9
24 oct 2022,Organic Search,73
24 oct 2022,Direct,4
25 oct 2022,Organic Search,126
25 oct 2022,Direct,46
25 oct 2022,Referral,2
25 oct 2022,Social,145
26 oct 2022,Organic Search,196
26 oct 2022,Direct,55
26 oct 2022,Social,14
27 oct 2022,Organic Search,48
27 oct 2022,Direct,46
28 oct 2022,Organic Search,41
28 oct 2022,Direct,15
28 oct 2022,Referral,2
28 oct 2022,Social,10
29 oct 2022,Organic Search,67
29 oct 2022,Referral,5
29 oct 2022,Social,2
29 oct 2022,Direct,35
30 oct 2022,Organic Search,20
30 oct 2022,Direct,3
30 oct 2022,Social,5
30 oct 2022,Referral,1
31 oct 2022,Organic Search,5
31 oct 2022,Direct,1
1 nov 2022,Direct,7
1 nov 2022,Organic Search,49
2 nov 2022,Organic Search,83
2 nov 2022,Direct,12
2 nov 2022,Referral,2
3 nov 2022,Social,1
3 nov 2022,Referral,1
3 nov 2022,Organic Search,46
3 nov 2022,Direct,17
4 nov 2022,Organic Search,84
4 nov 2022,Direct,11
4 nov 2022,Referral,2
4 nov 2022,Social,1
5 nov 2022,Direct,24
5 nov 2022,Organic Search,62
6 nov 2022,Direct,6
6 nov 2022,Referral,2
6 nov 2022,Organic Search,12
6 nov 2022,Social,1
7 nov 2022,Organic Search,104
7 nov 2022,Social,1
7 nov 2022,Direct,25
7 nov 2022,Referral,1
8 nov 2022,Direct,50
8 nov 2022,Organic Search,71
8 nov 2022,Social,1
9 nov 2022,Organic Search,80
9 nov 2022,Direct,79
9 nov 2022,Social,7
10 nov 2022,Direct,25
10 nov 2022,Organic Search,64
10 nov 2022,Referral,1
11 nov 2022,Organic Search,67
11 nov 2022,Social,1
11 nov 2022,Direct,39
12 nov 2022,Referral,7
12 nov 2022,Organic Search,30
12 nov 2022,Direct,20
13 nov 2022,Direct,21
13 nov 2022,Referral,1
13 nov 2022,Organic Search,27
14 nov 2022,Direct,35
14 nov 2022,Organic Search,101
14 nov 2022,Social,8
15 nov 2022,Direct,16
15 nov 2022,Organic Search,147
16 nov 2022,Referral,1
16 nov 2022,Social,16
16 nov 2022,Organic Search,87
16 nov 2022,Direct,17
17 nov 2022,Direct,8
17 nov 2022,Social,3
17 nov 2022,Referral,1
17 nov 2022,Organic Search,94
18 nov 2022,Direct,6
18 nov 2022,Organic Search,89
18 nov 2022,Referral,7
18 nov 2022,Social,4
19 nov 2022,Direct,1
23 nov 2022,Direct,34
23 nov 2022,Social,13
23 nov 2022,Organic Search,87
24 nov 2022,Organic Search,74
24 nov 2022,Social,4
24 nov 2022,Direct,13
25 nov 2022,Direct,17
25 nov 2022,Organic Search,34
25 nov 2022,Referral,3
25 nov 2022,Social,2
26 nov 2022,Direct,8
26 nov 2022,Organic Search,15
26 nov 2022,Social,1
27 nov 2022,Organic Search,18
27 nov 2022,Direct,10
28 nov 2022,Social,6
28 nov 2022,Organic Search,67
28 nov 2022,Direct,22
28 nov 2022,Referral,2
29 nov 2022,Direct,127
29 nov 2022,Social,9
29 nov 2022,Organic Search,58
29 nov 2022,Referral,4
30 nov 2022,Organic Search,77
30 nov 2022,Social,5
30 nov 2022,Referral,1
30 nov 2022,Direct,61
1 dic 2022,Organic Search,140
1 dic 2022,Direct,18
1 dic 2022,Social,1
2 dic 2022,Organic Search,92
2 dic 2022,Direct,19
2 dic 2022,Referral,3
3 dic 2022,Organic Search,18
3 dic 2022,Direct,10
4 dic 2022,Organic Search,23
4 dic 2022,Direct,29
4 dic 2022,Referral,2
5 dic 2022,Organic Search,116
5 dic 2022,Referral,3
5 dic 2022,Social,7
5 dic 2022,Direct,31
6 dic 2022,Organic Search,114
6 dic 2022,Direct,151
7 dic 2022,Direct,49
7 dic 2022,Organic Search,151
7 dic 2022,Social,2
8 dic 2022,Direct,7
8 dic 2022,Organic Search,14
8 dic 2022,Social,2
9 dic 2022,Direct,5
9 dic 2022,Organic Search,19
10 dic 2022,Organic Search,12
10 dic 2022,Direct,3
11 dic 2022,Organic Search,26
11 dic 2022,Social,10
11 dic 2022,Direct,2
11 dic 2022,Referral,3
12 dic 2022,Organic Search,72
12 dic 2022,Referral,1
12 dic 2022,Direct,313
13 dic 2022,Social,3
13 dic 2022,Organic Search,23
13 dic 2022,Direct,80
14 dic 2022,Organic Search,41
14 dic 2022,Social,1
14 dic 2022,Direct,14
14 dic 2022,Referral,1
15 dic 2022,Referral,1
15 dic 2022,Organic Search,31
15 dic 2022,Social,1
15 dic 2022,Direct,7
16 dic 2022,Referral,1
16 dic 2022,Organic Search,92
16 dic 2022,Social,5
16 dic 2022,Direct,9
17 dic 2022,Social,1
17 dic 2022,Organic Search,13
17 dic 2022,Direct,17
18 dic 2022,Direct,2
18 dic 2022,Organic Search,9
19 dic 2022,Organic Search,26
19 dic 2022,Direct,86
20 dic 2022,Direct,61
20 dic 2022,Social,2
20 dic 2022,Organic Search,17
21 dic 2022,Social,16
21 dic 2022,Organic Search,31
21 dic 2022,Direct,74
22 dic 2022,Direct,14
22 dic 2022,Organic Search,23
23 dic 2022,Direct,19
24 dic 2022,Organic Search,4
24 dic 2022,Direct,2
25 dic 2022,Organic Search,28
25 dic 2022,Direct,1
26 dic 2022,Organic Search,44
26 dic 2022,Direct,16
27 dic 2022,Direct,3
27 dic 2022,Organic Search,16
28 dic 2022,Social,1
28 dic 2022,Organic Search,44
28 dic 2022,Direct,107
29 dic 2022,Organic Search,72
29 dic 2022,Direct,83
29 dic 2022,Social,6
30 dic 2022,Referral,1
30 dic 2022,Direct,9
30 dic 2022,Social,2
30 dic 2022,Organic Search,16
31 dic 2022,Direct,20
31 dic 2022,Organic Search,62
31 dic 2022,Social,2
1 ene 2023,Social,3
1 ene 2023,Organic Search,11
1 ene 2023,Referral,1
1 ene 2023,Direct,3
2 ene 2023,Direct,15
2 ene 2023,Organic Search,23
3 ene 2023,Organic Search,13
3 ene 2023,Direct,24
4 ene 2023,Direct,32
4 ene 2023,Organic Search,11
5 ene 2023,Social,1
5 ene 2023,Direct,12
