,Unnamed: 0.1,Fecha,Vistas,Usuarios nuevos,Total de usuarios,Sesiones por usuario,Sesiones,mobile Vistas,mobile Usuarios nuevos,mobile Total de usuarios,mobile Sesiones por usuario,mobile Sesiones,desktop Vistas,desktop Usuarios nuevos,desktop Total de usuarios,desktop Sesiones por usuario,desktop Sesiones,tablet Vistas,tablet Usuarios nuevos,tablet Total de usuarios,tablet Sesiones por usuario,tablet Sesiones
942,942,25 mar 2021,34,20,21,2.355769230769231,25,11.0,7.0,8.0,1.125,9.0,23.0,13.0,13.0,1.2307692307692308,16.0,,,,,
943,943,26 mar 2021,17,6,8,2.166666666666667,9,4.0,2.0,2.0,1.0,2.0,13.0,4.0,6.0,1.1666666666666667,7.0,,,,,
944,944,27 mar 2021,14,5,9,2.5,10,10.0,5.0,7.0,1.0,7.0,4.0,0.0,2.0,1.5,3.0,,,,,
945,945,28 mar 2021,18,7,9,2.0,9,16.0,6.0,7.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,,,,,
946,946,29 mar 2021,34,14,18,2.2222222222222223,20,17.0,8.0,9.0,1.2222222222222223,11.0,17.0,6.0,9.0,1.0,9.0,,,,,
947,947,30 mar 2021,14,7,9,2.166666666666667,10,11.0,5.0,6.0,1.1666666666666667,7.0,3.0,2.0,3.0,1.0,3.0,,,,,
948,948,31 mar 2021,24,9,16,2.142857142857143,17,12.0,5.0,7.0,1.1428571428571428,8.0,12.0,4.0,9.0,1.0,9.0,,,,,
949,949,1 abr 2021,11,3,3,1.3333333333333333,4,11.0,3.0,3.0,1.3333333333333333,4.0,,,,,,,,,,
950,950,2 abr 2021,14,4,4,2.0,4,12.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,
951,951,3 abr 2021,12,6,6,2.0,6,8.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,,,,,
952,952,4 abr 2021,6,3,4,3.0,6,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,,,,,
953,953,5 abr 2021,17,14,15,2.0,15,6.0,4.0,4.0,1.0,4.0,11.0,10.0,11.0,1.0,11.0,,,,,
954,954,6 abr 2021,17,9,12,2.0,12,10.0,4.0,5.0,1.0,5.0,7.0,5.0,7.0,1.0,7.0,,,,,
955,955,7 abr 2021,12,5,7,2.0,7,8.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,,,,,
956,956,8 abr 2021,28,8,12,2.5,15,12.0,5.0,6.0,1.3333333333333333,8.0,16.0,3.0,6.0,1.1666666666666667,7.0,,,,,
957,957,9 abr 2021,39,16,19,3.35,22,25.0,7.0,8.0,1.25,10.0,13.0,8.0,10.0,1.1,11.0,1.0,1.0,1.0,1.0,1.0
958,958,10 abr 2021,13,7,10,2.2,11,7.0,3.0,5.0,1.0,5.0,6.0,4.0,5.0,1.2,6.0,,,,,
959,959,11 abr 2021,31,10,11,2.0,11,5.0,3.0,4.0,1.0,4.0,26.0,7.0,7.0,1.0,7.0,,,,,
960,960,12 abr 2021,33,13,17,2.5,19,10.0,4.0,4.0,1.5,6.0,23.0,9.0,13.0,1.0,13.0,,,,,
961,961,13 abr 2021,21,16,17,2.166666666666667,18,8.0,6.0,6.0,1.1666666666666667,7.0,13.0,10.0,11.0,1.0,11.0,,,,,
962,962,14 abr 2021,59,22,26,2.142857142857143,28,41.0,12.0,14.0,1.1428571428571428,16.0,18.0,10.0,12.0,1.0,12.0,,,,,
963,963,15 abr 2021,38,17,19,2.083333333333333,20,12.0,7.0,7.0,1.0,7.0,26.0,10.0,12.0,1.0833333333333333,13.0,,,,,
964,964,16 abr 2021,12,7,9,2.0,9,2.0,2.0,2.0,1.0,2.0,10.0,5.0,7.0,1.0,7.0,,,,,
965,965,17 abr 2021,11,6,9,2.2,10,7.0,4.0,5.0,1.2,6.0,4.0,2.0,4.0,1.0,4.0,,,,,
966,966,18 abr 2021,8,6,7,2.0,7,5.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,,,,,
967,967,19 abr 2021,30,15,18,2.083333333333333,19,8.0,5.0,6.0,1.0,6.0,22.0,10.0,12.0,1.0833333333333333,13.0,,,,,
968,968,20 abr 2021,42,8,15,3.5454545454545454,21,6.0,3.0,3.0,1.0,3.0,35.0,4.0,11.0,1.5454545454545454,17.0,1.0,1.0,1.0,1.0,1.0
969,969,21 abr 2021,42,15,21,2.3,24,27.0,9.0,11.0,1.0,11.0,15.0,6.0,10.0,1.3,13.0,,,,,
970,970,22 abr 2021,27,10,15,3.25,17,11.0,4.0,6.0,1.0,6.0,13.0,6.0,8.0,1.25,10.0,3.0,0.0,1.0,1.0,1.0
971,971,23 abr 2021,40,10,15,2.0,15,8.0,4.0,5.0,1.0,5.0,32.0,6.0,10.0,1.0,10.0,,,,,
972,972,24 abr 2021,25,5,8,2.8666666666666667,11,20.0,3.0,5.0,1.2,6.0,5.0,2.0,3.0,1.6666666666666667,5.0,,,,,
973,973,25 abr 2021,20,12,14,3.0,14,5.0,4.0,4.0,1.0,4.0,14.0,8.0,9.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0
974,974,26 abr 2021,19,13,13,2.0,13,4.0,4.0,4.0,1.0,4.0,15.0,9.0,9.0,1.0,9.0,,,,,
975,975,27 abr 2021,19,9,10,2.0,10,3.0,3.0,3.0,1.0,3.0,16.0,6.0,7.0,1.0,7.0,,,,,
976,976,28 abr 2021,23,11,15,2.0,15,10.0,3.0,5.0,1.0,5.0,13.0,8.0,10.0,1.0,10.0,,,,,
977,977,29 abr 2021,21,13,14,2.0,14,2.0,1.0,2.0,1.0,2.0,19.0,12.0,12.0,1.0,12.0,,,,,
978,978,30 abr 2021,32,12,15,3.166666666666667,20,18.0,10.0,12.0,1.1666666666666667,14.0,14.0,2.0,3.0,2.0,6.0,,,,,
979,979,1 may 2021,12,4,5,4.666666666666666,10,10.0,2.0,3.0,2.6666666666666665,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
980,980,2 may 2021,8,6,8,2.0,8,6.0,5.0,6.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,,,,,
981,981,3 may 2021,21,11,15,2.25,17,13.0,5.0,8.0,1.25,10.0,8.0,6.0,7.0,1.0,7.0,,,,,
982,982,4 may 2021,31,14,20,2.466666666666667,23,8.0,4.0,5.0,1.4,7.0,23.0,10.0,15.0,1.0666666666666669,16.0,,,,,
983,983,5 may 2021,40,15,19,3.0476190476190474,28,20.0,6.0,7.0,1.7142857142857142,12.0,20.0,9.0,12.0,1.3333333333333333,16.0,,,,,
984,984,6 may 2021,56,20,26,2.2307692307692304,29,23.0,13.0,13.0,1.0769230769230769,14.0,33.0,7.0,13.0,1.1538461538461535,15.0,,,,,
985,985,7 may 2021,17,9,12,2.0,12,8.0,5.0,6.0,1.0,6.0,9.0,4.0,6.0,1.0,6.0,,,,,
986,986,8 may 2021,11,7,7,2.0,7,7.0,5.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,,,,,
987,987,9 may 2021,15,10,10,2.0,10,13.0,8.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,,,,,
988,988,10 may 2021,32,11,16,2.2,17,13.0,3.0,5.0,1.2,6.0,19.0,8.0,11.0,1.0,11.0,,,,,
989,989,11 may 2021,12,9,10,2.0,10,4.0,2.0,3.0,1.0,3.0,8.0,7.0,7.0,1.0,7.0,,,,,
990,990,12 may 2021,27,16,18,2.225,20,15.0,9.0,10.0,1.1,11.0,12.0,7.0,8.0,1.125,9.0,,,,,
991,991,13 may 2021,21,11,16,2.0,16,9.0,4.0,4.0,1.0,4.0,12.0,7.0,12.0,1.0,12.0,,,,,
992,992,14 may 2021,25,9,11,2.2,12,18.0,5.0,6.0,1.0,6.0,7.0,4.0,5.0,1.2,6.0,,,,,
993,993,15 may 2021,18,5,7,2.0,7,4.0,2.0,2.0,1.0,2.0,14.0,3.0,5.0,1.0,5.0,,,,,
994,994,16 may 2021,17,5,5,2.0,5,16.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,
995,995,17 may 2021,12,6,8,2.333333333333333,9,7.0,2.0,3.0,1.3333333333333333,4.0,5.0,4.0,5.0,1.0,5.0,,,,,
996,996,18 may 2021,13,5,8,2.0,8,9.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,,,,,
997,997,19 may 2021,133,47,51,3.0463414634146337,66,99.0,38.0,41.0,1.146341463414634,47.0,34.0,9.0,10.0,1.9,19.0,,,,,
998,998,20 may 2021,29,12,17,2.090909090909091,18,9.0,4.0,6.0,1.0,6.0,20.0,8.0,11.0,1.0909090909090908,12.0,,,,,
999,999,21 may 2021,29,13,18,2.083333333333333,19,23.0,10.0,12.0,1.0833333333333333,13.0,6.0,3.0,6.0,1.0,6.0,,,,,
1000,1000,22 may 2021,26,14,18,2.0769230769230766,19,21.0,9.0,13.0,1.0769230769230769,14.0,5.0,5.0,5.0,1.0,5.0,,,,,
1001,1001,23 may 2021,10,6,8,2.166666666666667,9,8.0,4.0,6.0,1.1666666666666667,7.0,2.0,2.0,2.0,1.0,2.0,,,,,
1002,1002,24 may 2021,8,5,8,2.0,8,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,,,,,
1003,1003,25 may 2021,10,4,8,2.0,8,3.0,2.0,3.0,1.0,3.0,7.0,2.0,5.0,1.0,5.0,,,,,
1004,1004,26 may 2021,69,17,27,2.3021978021978016,31,35.0,9.0,13.0,1.2307692307692308,16.0,34.0,8.0,14.0,1.0714285714285714,15.0,,,,,
1005,1005,27 may 2021,24,12,15,2.3,18,8.0,4.0,5.0,1.0,5.0,16.0,8.0,10.0,1.3,13.0,,,,,
1006,1006,28 may 2021,39,16,21,2.25,24,24.0,10.0,12.0,1.25,15.0,15.0,6.0,9.0,1.0,9.0,,,,,
1007,1007,29 may 2021,9,5,6,2.5,7,4.0,2.0,2.0,1.5,3.0,5.0,3.0,4.0,1.0,4.0,,,,,
1008,1008,30 may 2021,23,9,10,2.166666666666667,11,13.0,5.0,6.0,1.1666666666666667,7.0,10.0,4.0,4.0,1.0,4.0,,,,,
1009,1009,31 may 2021,56,15,23,2.5075757575757582,29,27.0,8.0,11.0,1.0909090909090908,12.0,29.0,7.0,12.0,1.4166666666666667,17.0,,,,,
1010,1010,1 jun 2021,47,24,31,2.230769230769231,34,21.0,10.0,13.0,1.2307692307692308,16.0,26.0,14.0,18.0,1.0,18.0,,,,,
1011,1011,2 jun 2021,72,31,40,2.3866666666666667,47,51.0,17.0,25.0,1.12,28.0,21.0,14.0,15.0,1.2666666666666666,19.0,,,,,
1012,1012,3 jun 2021,37,17,21,2.066666666666667,22,13.0,5.0,6.0,1.0,6.0,24.0,12.0,15.0,1.0666666666666669,16.0,,,,,
1013,1013,4 jun 2021,15,8,11,2.0,11,3.0,3.0,3.0,1.0,3.0,12.0,5.0,8.0,1.0,8.0,,,,,
1014,1014,5 jun 2021,10,9,10,2.0,10,4.0,4.0,4.0,1.0,4.0,6.0,5.0,6.0,1.0,6.0,,,,,
1015,1015,6 jun 2021,9,5,7,2.333333333333333,8,5.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,1.3333333333333333,4.0,,,,,
1016,1016,7 jun 2021,53,13,17,2.6111111111111107,22,34.0,7.0,8.0,1.5,12.0,19.0,6.0,9.0,1.1111111111111112,10.0,,,,,
1017,1017,8 jun 2021,21,12,14,2.0,14,7.0,5.0,6.0,1.0,6.0,14.0,7.0,8.0,1.0,8.0,,,,,
1018,1018,9 jun 2021,101,34,45,4.2378947368421045,51,70.0,20.0,25.0,1.08,27.0,29.0,13.0,19.0,1.1578947368421053,22.0,2.0,1.0,1.0,2.0,2.0
1019,1019,10 jun 2021,37,10,16,2.3818181818181814,19,11.0,2.0,5.0,1.2,6.0,26.0,8.0,11.0,1.181818181818182,13.0,,,,,
1020,1020,11 jun 2021,26,14,17,2.5,20,12.0,5.0,6.0,1.5,9.0,14.0,9.0,11.0,1.0,11.0,,,,,
1021,1021,12 jun 2021,25,13,17,2.0,17,10.0,5.0,7.0,1.0,7.0,15.0,8.0,10.0,1.0,10.0,,,,,
1022,1022,13 jun 2021,5,2,4,2.333333333333333,5,4.0,1.0,3.0,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,,,,,
1023,1023,14 jun 2021,63,19,26,3.361111111111111,31,13.0,7.0,9.0,1.1111111111111112,10.0,49.0,11.0,16.0,1.25,20.0,1.0,1.0,1.0,1.0,1.0
1024,1024,15 jun 2021,86,32,47,2.2963636363636364,54,42.0,17.0,25.0,1.16,29.0,44.0,15.0,22.0,1.1363636363636365,25.0,,,,,
1025,1025,16 jun 2021,20,5,17,2.242857142857143,19,8.0,2.0,7.0,1.1428571428571428,8.0,12.0,3.0,10.0,1.1,11.0,,,,,
1026,1026,17 jun 2021,69,23,31,2.201680672268908,34,36.0,12.0,14.0,1.1428571428571428,16.0,33.0,11.0,17.0,1.0588235294117647,18.0,,,,,
1027,1027,18 jun 2021,23,12,20,2.083333333333333,21,9.0,5.0,8.0,1.0,8.0,14.0,7.0,12.0,1.0833333333333333,13.0,,,,,
1028,1028,19 jun 2021,12,6,8,2.4,10,9.0,4.0,5.0,1.4,7.0,3.0,2.0,3.0,1.0,3.0,,,,,
1029,1029,20 jun 2021,6,4,5,2.0,5,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,
1030,1030,21 jun 2021,15,7,10,2.0,10,8.0,3.0,5.0,1.0,5.0,7.0,4.0,5.0,1.0,5.0,,,,,
1031,1031,22 jun 2021,77,17,23,3.25,26,13.0,9.0,10.0,1.0,10.0,63.0,7.0,12.0,1.25,15.0,1.0,1.0,1.0,1.0,1.0
1032,1032,23 jun 2021,92,28,43,2.177631578947368,47,49.0,20.0,24.0,1.125,27.0,43.0,8.0,19.0,1.0526315789473684,20.0,,,,,
1033,1033,24 jun 2021,13,4,7,2.166666666666667,8,1.0,1.0,1.0,1.0,1.0,12.0,3.0,6.0,1.1666666666666667,7.0,,,,,
1034,1034,25 jun 2021,41,20,22,2.055555555555556,23,6.0,4.0,4.0,1.0,4.0,35.0,16.0,18.0,1.0555555555555556,19.0,,,,,
1035,1035,26 jun 2021,16,11,11,2.0,11,9.0,7.0,7.0,1.0,7.0,7.0,4.0,4.0,1.0,4.0,,,,,
1036,1036,27 jun 2021,118,8,15,2.142857142857143,16,23.0,5.0,7.0,1.1428571428571428,8.0,95.0,3.0,8.0,1.0,8.0,,,,,
1037,1037,28 jun 2021,37,11,15,2.0,15,10.0,4.0,6.0,1.0,6.0,27.0,7.0,9.0,1.0,9.0,,,,,
1038,1038,29 jun 2021,77,23,30,2.406698564593301,37,61.0,14.0,19.0,1.3157894736842106,25.0,16.0,9.0,11.0,1.0909090909090908,12.0,,,,,
1039,1039,30 jun 2021,97,37,47,2.3642857142857143,54,76.0,29.0,35.0,1.1142857142857143,39.0,21.0,8.0,12.0,1.25,15.0,,,,,
1040,1040,1 jul 2021,80,33,38,2.1547619047619047,41,46.0,22.0,24.0,1.0833333333333333,26.0,34.0,11.0,14.0,1.0714285714285714,15.0,,,,,
1041,1041,2 jul 2021,30,8,15,2.1111111111111107,16,19.0,5.0,9.0,1.1111111111111112,10.0,11.0,3.0,6.0,1.0,6.0,,,,,
1042,1042,3 jul 2021,19,8,9,2.0,9,14.0,4.0,5.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,,,,,
1043,1043,4 jul 2021,10,7,9,2.0,9,7.0,5.0,6.0,1.0,6.0,3.0,2.0,3.0,1.0,3.0,,,,,
1044,1044,5 jul 2021,21,13,16,2.0769230769230766,17,5.0,3.0,3.0,1.0,3.0,16.0,10.0,13.0,1.0769230769230769,14.0,,,,,
1045,1045,6 jul 2021,27,13,17,2.083333333333333,18,10.0,4.0,5.0,1.0,5.0,17.0,9.0,12.0,1.0833333333333333,13.0,,,,,
1046,1046,7 jul 2021,81,37,46,2.3134920634920637,52,38.0,14.0,18.0,1.2777777777777777,23.0,43.0,23.0,28.0,1.0357142857142858,29.0,,,,,
1047,1047,8 jul 2021,38,17,23,2.1111111111111107,24,15.0,7.0,9.0,1.1111111111111112,10.0,23.0,10.0,14.0,1.0,14.0,,,,,
1048,1048,9 jul 2021,15,10,11,2.142857142857143,12,10.0,6.0,7.0,1.1428571428571428,8.0,5.0,4.0,4.0,1.0,4.0,,,,,
1049,1049,10 jul 2021,22,7,11,2.0,11,20.0,6.0,9.0,1.0,9.0,2.0,1.0,2.0,1.0,2.0,,,,,
1050,1050,11 jul 2021,6,2,5,2.0,5,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,
1051,1051,12 jul 2021,19,12,13,2.0,13,10.0,4.0,5.0,1.0,5.0,9.0,8.0,8.0,1.0,8.0,,,,,
1052,1052,13 jul 2021,19,6,9,1.1111111111111112,10,,,,,,19.0,6.0,9.0,1.1111111111111112,10.0,,,,,
1053,1053,14 jul 2021,25,9,14,2.0,14,12.0,6.0,7.0,1.0,7.0,13.0,3.0,7.0,1.0,7.0,,,,,
1054,1054,15 jul 2021,10,7,8,2.2,9,7.0,4.0,5.0,1.2,6.0,3.0,3.0,3.0,1.0,3.0,,,,,
1055,1055,16 jul 2021,20,6,8,2.0,8,15.0,4.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,3.0,,,,,
1056,1056,17 jul 2021,10,4,6,2.0,6,3.0,3.0,3.0,1.0,3.0,7.0,1.0,3.0,1.0,3.0,,,,,
1057,1057,18 jul 2021,4,2,4,2.0,4,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,,,,,
1058,1058,19 jul 2021,18,5,6,3.0,8,11.0,3.0,4.0,1.0,4.0,7.0,2.0,2.0,2.0,4.0,,,,,
1059,1059,20 jul 2021,7,5,7,2.0,7,2.0,1.0,2.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,,,,,
1060,1060,21 jul 2021,11,4,6,2.0,6,3.0,1.0,1.0,1.0,1.0,8.0,3.0,5.0,1.0,5.0,,,,,
1061,1061,22 jul 2021,2,1,2,1.0,2,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,
1062,1062,23 jul 2021,2,1,2,1.0,2,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,
1063,1063,24 jul 2021,4,3,4,2.0,4,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,,,,,
1064,1064,25 jul 2021,11,5,7,2.333333333333333,8,5.0,2.0,4.0,1.0,4.0,6.0,3.0,3.0,1.3333333333333333,4.0,,,,,
1065,1065,26 jul 2021,17,13,17,2.0,17,4.0,2.0,4.0,1.0,4.0,13.0,11.0,13.0,1.0,13.0,,,,,
1066,1066,27 jul 2021,32,5,7,2.25,8,29.0,3.0,4.0,1.25,5.0,3.0,2.0,3.0,1.0,3.0,,,,,
1067,1067,28 jul 2021,18,5,8,3.2857142857142856,11,6.0,0.0,1.0,2.0,2.0,12.0,5.0,7.0,1.2857142857142858,9.0,,,,,
1068,1068,29 jul 2021,36,26,27,3.0,29,5.0,2.0,2.0,2.0,4.0,31.0,24.0,25.0,1.0,25.0,,,,,
1069,1069,30 jul 2021,11,3,7,2.5,8,6.0,1.0,2.0,1.5,3.0,5.0,2.0,5.0,1.0,5.0,,,,,
1070,1070,31 jul 2021,16,7,7,4.0,9,6.0,6.0,6.0,1.0,6.0,10.0,1.0,1.0,3.0,3.0,,,,,
1071,1071,1 ago 2021,3,2,2,3.0,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,
1072,1072,2 ago 2021,21,4,5,3.75,12,20.0,3.0,4.0,2.75,11.0,1.0,1.0,1.0,1.0,1.0,,,,,
1073,1073,3 ago 2021,8,5,6,2.0,6,1.0,1.0,1.0,1.0,1.0,7.0,4.0,5.0,1.0,5.0,,,,,
1074,1074,4 ago 2021,35,15,21,2.0,21,25.0,11.0,14.0,1.0,14.0,10.0,4.0,7.0,1.0,7.0,,,,,
1075,1075,5 ago 2021,67,22,27,2.066666666666667,28,47.0,13.0,15.0,1.0666666666666669,16.0,20.0,9.0,12.0,1.0,12.0,,,,,
1076,1076,6 ago 2021,168,20,24,2.052631578947368,25,5.0,3.0,5.0,1.0,5.0,163.0,17.0,19.0,1.0526315789473684,20.0,,,,,
1077,1077,7 ago 2021,5,4,5,1.0,5,,,,,,5.0,4.0,5.0,1.0,5.0,,,,,
1078,1078,8 ago 2021,18,4,7,1.1428571428571428,8,18.0,4.0,7.0,1.1428571428571428,8.0,,,,,,,,,,
1079,1079,9 ago 2021,44,16,22,2.25,25,22.0,7.0,12.0,1.25,15.0,22.0,9.0,10.0,1.0,10.0,,,,,
1080,1080,10 ago 2021,212,14,17,2.1,18,20.0,9.0,10.0,1.1,11.0,192.0,5.0,7.0,1.0,7.0,,,,,
1081,1081,11 ago 2021,46,13,23,2.2575757575757582,26,27.0,7.0,12.0,1.1666666666666667,14.0,19.0,6.0,11.0,1.0909090909090908,12.0,,,,,
1082,1082,12 ago 2021,41,20,23,3.117647058823529,25,32.0,14.0,17.0,1.1176470588235294,19.0,8.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
1083,1083,13 ago 2021,67,26,30,2.05,31,17.0,8.0,10.0,1.0,10.0,50.0,18.0,20.0,1.05,21.0,,,,,
1084,1084,14 ago 2021,8,2,4,2.0,4,7.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,,,,,
1085,1085,15 ago 2021,4,3,3,2.0,3,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
1086,1086,16 ago 2021,35,5,7,2.166666666666667,8,7.0,1.0,1.0,1.0,1.0,28.0,4.0,6.0,1.1666666666666667,7.0,,,,,
1087,1087,17 ago 2021,22,10,14,2.424242424242424,16,18.0,8.0,11.0,1.0909090909090908,12.0,4.0,2.0,3.0,1.3333333333333333,4.0,,,,,
1088,1088,18 ago 2021,76,37,44,2.1780538302277432,48,50.0,19.0,23.0,1.1304347826086956,26.0,26.0,18.0,21.0,1.0476190476190477,22.0,,,,,
1089,1089,19 ago 2021,25,10,12,2.166666666666667,13,16.0,5.0,6.0,1.1666666666666667,7.0,9.0,5.0,6.0,1.0,6.0,,,,,
1090,1090,20 ago 2021,23,8,11,2.142857142857143,12,19.0,5.0,7.0,1.1428571428571428,8.0,4.0,3.0,4.0,1.0,4.0,,,,,
1091,1091,21 ago 2021,43,21,23,2.2941176470588243,28,35.0,16.0,17.0,1.2941176470588236,22.0,8.0,5.0,6.0,1.0,6.0,,,,,
1092,1092,22 ago 2021,25,2,6,3.0,10,23.0,1.0,4.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,,,,,
1093,1093,23 ago 2021,17,10,15,2.0,15,7.0,4.0,6.0,1.0,6.0,10.0,6.0,9.0,1.0,9.0,,,,,
1094,1094,24 ago 2021,44,12,20,2.291666666666667,23,25.0,7.0,12.0,1.1666666666666667,14.0,19.0,5.0,8.0,1.125,9.0,,,,,
1095,1095,25 ago 2021,92,30,41,2.2557471264367805,47,68.0,22.0,29.0,1.1724137931034482,34.0,24.0,8.0,12.0,1.0833333333333333,13.0,,,,,
1096,1096,26 ago 2021,147,59,65,2.2051282051282053,73,120.0,35.0,39.0,1.205128205128205,47.0,27.0,24.0,26.0,1.0,26.0,,,,,
1097,1097,27 ago 2021,20,8,11,2.2,12,11.0,4.0,5.0,1.2,6.0,9.0,4.0,6.0,1.0,6.0,,,,,
1098,1098,28 ago 2021,10,4,7,2.25,8,6.0,2.0,4.0,1.25,5.0,4.0,2.0,3.0,1.0,3.0,,,,,
1099,1099,29 ago 2021,5,4,4,2.0,4,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,
1100,1100,30 ago 2021,26,14,18,2.2337662337662336,20,18.0,7.0,11.0,1.0909090909090908,12.0,8.0,7.0,7.0,1.1428571428571428,8.0,,,,,
1101,1101,31 ago 2021,63,32,39,3.0769230769230766,41,48.0,24.0,26.0,1.0769230769230769,28.0,14.0,7.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0
1102,1102,1 sept 2021,69,34,48,2.129032258064516,52,49.0,20.0,31.0,1.1290322580645162,35.0,20.0,14.0,17.0,1.0,17.0,,,,,
1103,1103,2 sept 2021,108,35,47,2.212121212121212,54,67.0,27.0,33.0,1.2121212121212122,40.0,41.0,8.0,14.0,1.0,14.0,,,,,
1104,1104,3 sept 2021,26,15,17,2.0,17,17.0,8.0,9.0,1.0,9.0,9.0,7.0,8.0,1.0,8.0,,,,,
1105,1105,4 sept 2021,21,9,11,2.0,11,9.0,4.0,4.0,1.0,4.0,12.0,5.0,7.0,1.0,7.0,,,,,
1106,1106,5 sept 2021,2,1,2,1.0,2,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,
1107,1107,6 sept 2021,34,13,16,2.0,16,18.0,7.0,8.0,1.0,8.0,16.0,6.0,8.0,1.0,8.0,,,,,
1108,1108,7 sept 2021,17,12,15,2.0,15,5.0,2.0,5.0,1.0,5.0,12.0,10.0,10.0,1.0,10.0,,,,,
1109,1109,8 sept 2021,74,38,52,3.1790322580645163,57,49.0,20.0,31.0,1.1290322580645162,35.0,24.0,17.0,20.0,1.05,21.0,1.0,1.0,1.0,1.0,1.0
1110,1110,9 sept 2021,83,19,25,2.142857142857143,27,26.0,9.0,14.0,1.1428571428571428,16.0,57.0,10.0,11.0,1.0,11.0,,,,,
1111,1111,10 sept 2021,52,16,25,2.1,26,37.0,10.0,15.0,1.0,15.0,15.0,6.0,10.0,1.1,11.0,,,,,
1112,1112,11 sept 2021,15,8,9,2.25,11,14.0,7.0,8.0,1.25,10.0,1.0,1.0,1.0,1.0,1.0,,,,,
1113,1113,12 sept 2021,13,5,6,2.2,7,12.0,4.0,5.0,1.2,6.0,1.0,1.0,1.0,1.0,1.0,,,,,
1114,1114,13 sept 2021,17,11,14,2.0,14,2.0,0.0,2.0,1.0,2.0,15.0,11.0,12.0,1.0,12.0,,,,,
1115,1115,14 sept 2021,126,47,52,2.096774193548387,55,79.0,28.0,31.0,1.0967741935483872,34.0,47.0,19.0,21.0,1.0,21.0,,,,,
1116,1116,15 sept 2021,109,21,34,4.090909090909091,37,73.0,13.0,22.0,1.0909090909090908,24.0,30.0,7.0,11.0,1.0,11.0,6.0,1.0,1.0,2.0,2.0
1117,1117,16 sept 2021,39,21,25,2.166666666666667,27,23.0,11.0,15.0,1.0666666666666669,16.0,16.0,10.0,10.0,1.1,11.0,,,,,
1118,1118,17 sept 2021,34,12,19,2.511904761904762,23,11.0,4.0,7.0,1.4285714285714286,10.0,23.0,8.0,12.0,1.0833333333333333,13.0,,,,,
1119,1119,18 sept 2021,8,5,7,2.0,7,1.0,0.0,1.0,1.0,1.0,7.0,5.0,6.0,1.0,6.0,,,,,
1120,1120,19 sept 2021,19,13,15,2.2,16,9.0,3.0,5.0,1.2,6.0,10.0,10.0,10.0,1.0,10.0,,,,,
1121,1121,20 sept 2021,49,23,28,2.2857142857142856,32,26.0,10.0,14.0,1.0,14.0,23.0,13.0,14.0,1.2857142857142858,18.0,,,,,
1122,1122,21 sept 2021,23,16,18,2.1,19,11.0,6.0,8.0,1.0,8.0,12.0,10.0,10.0,1.1,11.0,,,,,
1123,1123,22 sept 2021,64,25,34,2.0434782608695654,35,42.0,14.0,23.0,1.0434782608695652,24.0,22.0,11.0,11.0,1.0,11.0,,,,,
1124,1124,23 sept 2021,41,18,22,3.0,22,23.0,7.0,11.0,1.0,11.0,17.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0
